sRNA	mRNA	Score	Class	OrdinalRank	Program
istr	acs	0.51635	0	43155	sRNARFTarget
oxys	pure	0.51635	0	43156	sRNARFTarget
oxys	sgbe	0.51635	0	43157	sRNARFTarget
rpra	cobt	0.51635	0	43158	sRNARFTarget
rydc	kdud	0.51635	0	43159	sRNARFTarget
spf	alpa	0.51635	0	43160	sRNARFTarget
fnrs	nanm	0.51634	0	43161	sRNARFTarget
micc	ynji	0.51634	0	43162	sRNARFTarget
omrb	enta	0.51634	0	43163	sRNARFTarget
cyar	gfcb	0.51633	0	43164	sRNARFTarget
glmz	hemn	0.51633	0	43165	sRNARFTarget
cyar	uidb	0.51632	0	43166	sRNARFTarget
micc	glgp	0.51632	0	43167	sRNARFTarget
oxys	hish	0.51632	0	43168	sRNARFTarget
rybb	apt	0.51632	0	43169	sRNARFTarget
arcz	garp	0.51631	0	43170	sRNARFTarget
fnrs	rsma	0.51631	0	43171	sRNARFTarget
mcas	sfsb	0.51631	0	43172	sRNARFTarget
micc	oppc	0.51631	0	43173	sRNARFTarget
micc	prop	0.51631	0	43174	sRNARFTarget
oxys	ycha	0.51631	0	43175	sRNARFTarget
rsex	hypa	0.51631	0	43176	sRNARFTarget
rsex	ldta	0.51631	0	43177	sRNARFTarget
rsex	opgd	0.51631	0	43178	sRNARFTarget
rsex	ugpe	0.51631	0	43179	sRNARFTarget
ryhb	sgca	0.51631	0	43180	sRNARFTarget
ryhb	yfjr	0.51631	0	43181	sRNARFTarget
chix	aaex	0.5163	0	43182	sRNARFTarget
glmz	hcr	0.5163	0	43183	sRNARFTarget
omra	tdcf	0.5163	0	43184	sRNARFTarget
rpra	lptd	0.5163	0	43185	sRNARFTarget
rybb	yqih	0.5163	0	43186	sRNARFTarget
chix	rffh	0.51629	0	43187	sRNARFTarget
mica	yqfb	0.51629	0	43188	sRNARFTarget
ryhb	ribd	0.51629	0	43189	sRNARFTarget
fnrs	trml	0.51628	0	43190	sRNARFTarget
rsex	agad	0.51628	0	43191	sRNARFTarget
rsex	mhpd	0.51628	0	43192	sRNARFTarget
rydc	rcsb	0.51628	0	43193	sRNARFTarget
micc	cmob	0.51627	0	43194	sRNARFTarget
rydc	lpxt	0.51627	0	43195	sRNARFTarget
glmz	crec	0.51626	0	43196	sRNARFTarget
glmz	rpmh	0.51626	0	43197	sRNARFTarget
rpra	ycef	0.51626	0	43198	sRNARFTarget
ryhb	isca	0.51626	0	43199	sRNARFTarget
arcz	dosp	0.51625	0	43200	sRNARFTarget
arcz	hcaf	0.51625	0	43201	sRNARFTarget
arcz	ugpb	0.51625	0	43202	sRNARFTarget
chix	cysz	0.51625	0	43203	sRNARFTarget
fnrs	sufc	0.51625	0	43204	sRNARFTarget
glmz	maa	0.51625	0	43205	sRNARFTarget
glmz	ybjh	0.51625	0	43206	sRNARFTarget
istr	ppid	0.51625	0	43207	sRNARFTarget
mcas	fabd	0.51625	0	43208	sRNARFTarget
mica	ybcq	0.51625	0	43209	sRNARFTarget
omrb	wbbj	0.51625	0	43210	sRNARFTarget
rsex	mdab	0.51625	0	43211	sRNARFTarget
rydc	ppib	0.51625	0	43212	sRNARFTarget
arcz	yncd	0.51624	0	43213	sRNARFTarget
gcvb	loip	0.51624	0	43214	sRNARFTarget
glmz	pdxy	0.51624	0	43215	sRNARFTarget
glmz	ycin	0.51624	0	43216	sRNARFTarget
mcas	ybfk	0.51624	0	43217	sRNARFTarget
rsex	tam	0.51624	0	43218	sRNARFTarget
ryhb	livf	0.51624	0	43219	sRNARFTarget
chix	yebg	0.51623	0	43220	sRNARFTarget
istr	mhpe	0.51623	0	43221	sRNARFTarget
mcas	blr	0.51623	0	43222	sRNARFTarget
micf	glpt	0.51623	0	43223	sRNARFTarget
ryhb	ypfg	0.51623	0	43224	sRNARFTarget
chix	oppb	0.51622	0	43225	sRNARFTarget
chix	ydbj	0.51622	0	43226	sRNARFTarget
mica	tord	0.51622	0	43227	sRNARFTarget
rpra	eama	0.51622	0	43228	sRNARFTarget
rsex	lsra	0.51622	0	43229	sRNARFTarget
rydc	mlra	0.51622	0	43230	sRNARFTarget
rydc	ydei	0.51622	0	43231	sRNARFTarget
sgrs	iap	0.51622	0	43232	sRNARFTarget
mcas	yhje	0.51621	0	43233	sRNARFTarget
micf	eutr	0.51621	0	43234	sRNARFTarget
glmz	ldta	0.5162	0	43235	sRNARFTarget
mcas	hspq	0.5162	0	43236	sRNARFTarget
omrb	glsa	0.5162	0	43237	sRNARFTarget
rpra	mipa	0.5162	0	43238	sRNARFTarget
rybb	tada	0.5162	0	43239	sRNARFTarget
sgrs	rnlb	0.5162	0	43240	sRNARFTarget
arcz	lsrd	0.51619	0	43241	sRNARFTarget
chix	cusa	0.51619	0	43242	sRNARFTarget
cyar	yadc	0.51619	0	43243	sRNARFTarget
dsra	gyra	0.51619	0	43244	sRNARFTarget
oxys	yaga	0.51619	0	43245	sRNARFTarget
ryhb	dcta	0.51619	0	43246	sRNARFTarget
ryhb	rstb	0.51619	0	43247	sRNARFTarget
fnrs	uhpc	0.51618	0	43248	sRNARFTarget
glmz	faba	0.51618	0	43249	sRNARFTarget
micc	pfkb	0.51618	0	43250	sRNARFTarget
micc	ppdc	0.51618	0	43251	sRNARFTarget
rpra	yojo	0.51618	0	43252	sRNARFTarget
rybb	dinf	0.51618	0	43253	sRNARFTarget
sgrs	dapb	0.51618	0	43254	sRNARFTarget
chix	yahd	0.51617	0	43255	sRNARFTarget
dsra	rham	0.51617	0	43256	sRNARFTarget
istr	pita	0.51617	0	43257	sRNARFTarget
mica	sgrr	0.51617	0	43258	sRNARFTarget
rybb	yihv	0.51617	0	43259	sRNARFTarget
rydc	pncc	0.51617	0	43260	sRNARFTarget
ryhb	sufc	0.51617	0	43261	sRNARFTarget
dsra	nuoj	0.51616	0	43262	sRNARFTarget
mica	cho	0.51616	0	43263	sRNARFTarget
rydc	uact	0.51616	0	43264	sRNARFTarget
sgrs	ycic	0.51616	0	43265	sRNARFTarget
arcz	deod	0.51615	0	43266	sRNARFTarget
fnrs	insh1	0.51615	0	43267	sRNARFTarget
fnrs	insh10	0.51615	0	43268	sRNARFTarget
fnrs	insh11	0.51615	0	43269	sRNARFTarget
fnrs	insh2	0.51615	0	43270	sRNARFTarget
fnrs	insh21	0.51615	0	43271	sRNARFTarget
fnrs	insh3	0.51615	0	43272	sRNARFTarget
fnrs	insh4	0.51615	0	43273	sRNARFTarget
fnrs	insh7	0.51615	0	43274	sRNARFTarget
fnrs	insh8	0.51615	0	43275	sRNARFTarget
fnrs	insh9	0.51615	0	43276	sRNARFTarget
gcvb	bhsa	0.51615	0	43277	sRNARFTarget
istr	yegt	0.51615	0	43278	sRNARFTarget
mica	rcsb	0.51615	0	43279	sRNARFTarget
omrb	ymdf	0.51615	0	43280	sRNARFTarget
oxys	paad	0.51615	0	43281	sRNARFTarget
ryhb	xylg	0.51615	0	43282	sRNARFTarget
sgrs	yiix	0.51615	0	43283	sRNARFTarget
fnrs	rpmd	0.51614	0	43284	sRNARFTarget
glmz	purk	0.51614	0	43285	sRNARFTarget
oxys	nuoe	0.51614	0	43286	sRNARFTarget
rpra	rpst	0.51614	0	43287	sRNARFTarget
gcvb	yfdo	0.51613	0	43288	sRNARFTarget
mica	wcai	0.51613	0	43289	sRNARFTarget
oxys	gsk	0.51613	0	43290	sRNARFTarget
arcz	narp	0.51612	0	43291	sRNARFTarget
chix	ldcc	0.51612	0	43292	sRNARFTarget
rsex	crec	0.51612	0	43293	sRNARFTarget
rsex	mdfa	0.51612	0	43294	sRNARFTarget
rybb	tonb	0.51612	0	43295	sRNARFTarget
ryhb	glnh	0.51612	0	43296	sRNARFTarget
arcz	rela	0.51611	0	43297	sRNARFTarget
dsra	yidk	0.51611	0	43298	sRNARFTarget
fnrs	rnpa	0.51611	0	43299	sRNARFTarget
gcvb	rplc	0.51611	0	43300	sRNARFTarget
glmz	malk	0.51611	0	43301	sRNARFTarget
glmz	slt	0.51611	0	43302	sRNARFTarget
istr	ybjq	0.51611	0	43303	sRNARFTarget
micc	cysz	0.51611	0	43304	sRNARFTarget
micc	uspf	0.51611	0	43305	sRNARFTarget
omrb	dgcm	0.51611	0	43306	sRNARFTarget
oxys	lpxt	0.51611	0	43307	sRNARFTarget
oxys	rpma	0.51611	0	43308	sRNARFTarget
rydc	dgcn	0.51611	0	43309	sRNARFTarget
rydc	lgor	0.51611	0	43310	sRNARFTarget
rydc	rcnb	0.51611	0	43311	sRNARFTarget
rydc	yhdj	0.51611	0	43312	sRNARFTarget
arcz	yjgh	0.5161	0	43313	sRNARFTarget
chix	ybam	0.5161	0	43314	sRNARFTarget
mcas	yiek	0.5161	0	43315	sRNARFTarget
micc	recc	0.5161	0	43316	sRNARFTarget
omrb	glvb	0.5161	0	43317	sRNARFTarget
oxys	hemc	0.5161	0	43318	sRNARFTarget
ryhb	yccs	0.5161	0	43319	sRNARFTarget
sgrs	folx	0.5161	0	43320	sRNARFTarget
chix	dmsc	0.51609	0	43321	sRNARFTarget
chix	smf	0.51609	0	43322	sRNARFTarget
micc	yibv	0.51609	0	43323	sRNARFTarget
oxys	syd	0.51609	0	43324	sRNARFTarget
rsex	pabb	0.51609	0	43325	sRNARFTarget
rybb	frdd	0.51609	0	43326	sRNARFTarget
rybb	ybjq	0.51609	0	43327	sRNARFTarget
arcz	rssa	0.51608	0	43328	sRNARFTarget
chix	dgcj	0.51608	0	43329	sRNARFTarget
glmz	glk	0.51608	0	43330	sRNARFTarget
glmz	ycan	0.51608	0	43331	sRNARFTarget
glmz	ykfa	0.51608	0	43332	sRNARFTarget
mcas	yifb	0.51608	0	43333	sRNARFTarget
mica	hola	0.51608	0	43334	sRNARFTarget
mica	ygdi	0.51608	0	43335	sRNARFTarget
omra	dfp	0.51608	0	43336	sRNARFTarget
omrb	yfdh	0.51608	0	43337	sRNARFTarget
oxys	ihfb	0.51608	0	43338	sRNARFTarget
oxys	metg	0.51608	0	43339	sRNARFTarget
oxys	ygfz	0.51608	0	43340	sRNARFTarget
rpra	ydae	0.51608	0	43341	sRNARFTarget
sgrs	slyb	0.51608	0	43342	sRNARFTarget
chix	gor	0.51607	0	43343	sRNARFTarget
chix	prfa	0.51607	0	43344	sRNARFTarget
glmz	fepe	0.51607	0	43345	sRNARFTarget
mica	hfld	0.51607	0	43346	sRNARFTarget
rydc	rrab	0.51607	0	43347	sRNARFTarget
sgrs	spee	0.51607	0	43348	sRNARFTarget
cyar	iram	0.51606	0	43349	sRNARFTarget
gcvb	ygfs	0.51606	0	43350	sRNARFTarget
omrb	bglx	0.51606	0	43351	sRNARFTarget
oxys	rof	0.51606	0	43352	sRNARFTarget
oxys	yoal	0.51606	0	43353	sRNARFTarget
rpra	yegr	0.51606	0	43354	sRNARFTarget
rsex	yibq	0.51606	0	43355	sRNARFTarget
cyar	lrp	0.51605	0	43356	sRNARFTarget
mica	mray	0.51605	0	43357	sRNARFTarget
rsex	euts	0.51605	0	43358	sRNARFTarget
rydc	ecpd	0.51605	0	43359	sRNARFTarget
rydc	yjfp	0.51605	0	43360	sRNARFTarget
ryhb	yggs	0.51605	0	43361	sRNARFTarget
sgrs	djlc	0.51605	0	43362	sRNARFTarget
arcz	nupc	0.51604	0	43363	sRNARFTarget
chix	spec	0.51604	0	43364	sRNARFTarget
fnrs	bsma	0.51604	0	43365	sRNARFTarget
fnrs	ytfq	0.51604	0	43366	sRNARFTarget
glmz	lpoa	0.51604	0	43367	sRNARFTarget
glmz	yidf	0.51604	0	43368	sRNARFTarget
istr	clpa	0.51604	0	43369	sRNARFTarget
micf	potd	0.51604	0	43370	sRNARFTarget
oxys	orn	0.51604	0	43371	sRNARFTarget
sgrs	srla	0.51604	0	43372	sRNARFTarget
istr	tama	0.51603	0	43373	sRNARFTarget
rsex	yahg	0.51603	0	43374	sRNARFTarget
rybb	baca	0.51603	0	43375	sRNARFTarget
sgrs	ssea	0.51603	0	43376	sRNARFTarget
gcvb	sspb	0.51602	0	43377	sRNARFTarget
mica	hemf	0.51602	0	43378	sRNARFTarget
micc	ynfm	0.51602	0	43379	sRNARFTarget
omrb	fis	0.51602	0	43380	sRNARFTarget
rsex	guaa	0.51602	0	43381	sRNARFTarget
rsex	selb	0.51602	0	43382	sRNARFTarget
arcz	hyab	0.51601	0	43383	sRNARFTarget
chix	ykfa	0.51601	0	43384	sRNARFTarget
mica	muke	0.51601	0	43385	sRNARFTarget
mica	ycjy	0.51601	0	43386	sRNARFTarget
micc	pgac	0.51601	0	43387	sRNARFTarget
omra	yhbq	0.51601	0	43388	sRNARFTarget
rpra	mzra	0.51601	0	43389	sRNARFTarget
chix	rpme	0.516	0	43390	sRNARFTarget
fnrs	glpq	0.516	0	43391	sRNARFTarget
glmz	flgl	0.516	0	43392	sRNARFTarget
oxys	yfcv	0.516	0	43393	sRNARFTarget
rydc	fole	0.516	0	43394	sRNARFTarget
rydc	ompa	0.516	0	43395	sRNARFTarget
ryhb	mali	0.516	0	43396	sRNARFTarget
arcz	yajl	0.51599	0	43397	sRNARFTarget
chix	lnt	0.51599	0	43398	sRNARFTarget
micc	mgla	0.51599	0	43399	sRNARFTarget
omrb	ybgp	0.51599	0	43400	sRNARFTarget
rsex	aldb	0.51599	0	43401	sRNARFTarget
rsex	ydei	0.51599	0	43402	sRNARFTarget
ryhb	cbl	0.51599	0	43403	sRNARFTarget
ryhb	yder	0.51599	0	43404	sRNARFTarget
sgrs	kdsa	0.51599	0	43405	sRNARFTarget
glmz	yobf	0.51598	0	43406	sRNARFTarget
rpra	ycfp	0.51598	0	43407	sRNARFTarget
rsex	ycgn	0.51598	0	43408	sRNARFTarget
ryhb	ycak	0.51598	0	43409	sRNARFTarget
chix	aer	0.51597	0	43410	sRNARFTarget
dsra	vals	0.51597	0	43411	sRNARFTarget
fnrs	ilvd	0.51597	0	43412	sRNARFTarget
fnrs	rsta	0.51597	0	43413	sRNARFTarget
glmz	fadj	0.51597	0	43414	sRNARFTarget
mica	yjeo	0.51597	0	43415	sRNARFTarget
rsex	rihb	0.51597	0	43416	sRNARFTarget
ryhb	yedi	0.51597	0	43417	sRNARFTarget
ryhb	yhhs	0.51597	0	43418	sRNARFTarget
sgrs	fmt	0.51597	0	43419	sRNARFTarget
sgrs	muts	0.51597	0	43420	sRNARFTarget
spf	yoac	0.51597	0	43421	sRNARFTarget
chix	cydc	0.51596	0	43422	sRNARFTarget
fnrs	sbp	0.51596	0	43423	sRNARFTarget
istr	thra	0.51596	0	43424	sRNARFTarget
istr	yfdc	0.51596	0	43425	sRNARFTarget
mica	rmuc	0.51596	0	43426	sRNARFTarget
micc	yjhh	0.51596	0	43427	sRNARFTarget
oxys	yidk	0.51596	0	43428	sRNARFTarget
rsex	yfic	0.51596	0	43429	sRNARFTarget
dsra	rlmf	0.51595	0	43430	sRNARFTarget
fnrs	mpaa	0.51595	0	43431	sRNARFTarget
mcas	gsk	0.51595	0	43432	sRNARFTarget
rpra	ynae	0.51595	0	43433	sRNARFTarget
rsex	hsdm	0.51595	0	43434	sRNARFTarget
rybb	ydei	0.51595	0	43435	sRNARFTarget
sgrs	cpxp	0.51595	0	43436	sRNARFTarget
sgrs	exbb	0.51595	0	43437	sRNARFTarget
fnrs	dnat	0.51594	0	43438	sRNARFTarget
fnrs	pgm	0.51594	0	43439	sRNARFTarget
mcas	pstc	0.51594	0	43440	sRNARFTarget
rpra	yiha	0.51594	0	43441	sRNARFTarget
rydc	bola	0.51594	0	43442	sRNARFTarget
istr	ycjn	0.51593	0	43443	sRNARFTarget
glmz	pata	0.51592	0	43444	sRNARFTarget
mica	rpmd	0.51592	0	43445	sRNARFTarget
mica	yjdi	0.51592	0	43446	sRNARFTarget
oxys	nage	0.51592	0	43447	sRNARFTarget
arcz	yeao	0.51591	0	43448	sRNARFTarget
chix	hybf	0.51591	0	43449	sRNARFTarget
glmz	yfcg	0.51591	0	43450	sRNARFTarget
oxys	ruta	0.51591	0	43451	sRNARFTarget
rsex	moeb	0.51591	0	43452	sRNARFTarget
chix	nadr	0.5159	0	43453	sRNARFTarget
dsra	ribd	0.5159	0	43454	sRNARFTarget
dsra	rpll	0.5159	0	43455	sRNARFTarget
micc	ybjc	0.5159	0	43456	sRNARFTarget
sgrs	alkb	0.5159	0	43457	sRNARFTarget
chix	tcyn	0.51589	0	43458	sRNARFTarget
chix	xylf	0.51589	0	43459	sRNARFTarget
fnrs	yhhn	0.51589	0	43460	sRNARFTarget
mcas	yqjg	0.51589	0	43461	sRNARFTarget
mica	bluf	0.51589	0	43462	sRNARFTarget
omrb	soda	0.51589	0	43463	sRNARFTarget
rpra	yhdn	0.51589	0	43464	sRNARFTarget
rsex	rsma	0.51589	0	43465	sRNARFTarget
arcz	ykic	0.51588	0	43466	sRNARFTarget
istr	stfr	0.51588	0	43467	sRNARFTarget
micc	cyca	0.51588	0	43468	sRNARFTarget
micc	gudp	0.51588	0	43469	sRNARFTarget
omrb	ldtc	0.51588	0	43470	sRNARFTarget
omrb	ynfb	0.51588	0	43471	sRNARFTarget
rsex	bepa	0.51588	0	43472	sRNARFTarget
rybb	rimk	0.51588	0	43473	sRNARFTarget
rydc	glgs	0.51588	0	43474	sRNARFTarget
rydc	proa	0.51588	0	43475	sRNARFTarget
rydc	yjch	0.51588	0	43476	sRNARFTarget
ryhb	appx	0.51588	0	43477	sRNARFTarget
istr	livf	0.51587	0	43478	sRNARFTarget
mcas	ybex	0.51587	0	43479	sRNARFTarget
omra	ygin	0.51587	0	43480	sRNARFTarget
rpra	elfg	0.51587	0	43481	sRNARFTarget
rydc	ylac	0.51587	0	43482	sRNARFTarget
dsra	yich	0.51586	0	43483	sRNARFTarget
mcas	yeiq	0.51586	0	43484	sRNARFTarget
micf	ghxq	0.51586	0	43485	sRNARFTarget
omrb	yqec	0.51586	0	43486	sRNARFTarget
dsra	artm	0.51585	0	43487	sRNARFTarget
dsra	bfd	0.51585	0	43488	sRNARFTarget
gcvb	yjgn	0.51585	0	43489	sRNARFTarget
gcvb	ytia	0.51585	0	43490	sRNARFTarget
glmz	ydci	0.51585	0	43491	sRNARFTarget
micc	prc	0.51585	0	43492	sRNARFTarget
micf	uraa	0.51585	0	43493	sRNARFTarget
omra	rplm	0.51585	0	43494	sRNARFTarget
rpra	yfgi	0.51585	0	43495	sRNARFTarget
rydc	ddpd	0.51585	0	43496	sRNARFTarget
glmz	puup	0.51584	0	43497	sRNARFTarget
oxys	frda	0.51584	0	43498	sRNARFTarget
rpra	ptsn	0.51584	0	43499	sRNARFTarget
rsex	marr	0.51584	0	43500	sRNARFTarget
chix	acps	0.51583	0	43501	sRNARFTarget
dsra	ymjd	0.51583	0	43502	sRNARFTarget
fnrs	mdab	0.51583	0	43503	sRNARFTarget
istr	ftsk	0.51583	0	43504	sRNARFTarget
mica	yobd	0.51583	0	43505	sRNARFTarget
omrb	mine	0.51583	0	43506	sRNARFTarget
spf	hfq	0.51583	0	43507	sRNARFTarget
chix	hofm	0.51582	0	43508	sRNARFTarget
fnrs	potb	0.51582	0	43509	sRNARFTarget
gcvb	ybbj	0.51582	0	43510	sRNARFTarget
oxys	rutd	0.51582	0	43511	sRNARFTarget
rsex	slyd	0.51582	0	43512	sRNARFTarget
rsex	thic	0.51582	0	43513	sRNARFTarget
rydc	sdhb	0.51582	0	43514	sRNARFTarget
rydc	yaji	0.51582	0	43515	sRNARFTarget
sgrs	hybe	0.51582	0	43516	sRNARFTarget
arcz	ybji	0.51581	0	43517	sRNARFTarget
chix	aroa	0.51581	0	43518	sRNARFTarget
chix	lysp	0.51581	0	43519	sRNARFTarget
dsra	phes	0.51581	0	43520	sRNARFTarget
fnrs	gada	0.51581	0	43521	sRNARFTarget
gcvb	yjhq	0.51581	0	43522	sRNARFTarget
mica	ydcf	0.51581	0	43523	sRNARFTarget
micf	arti	0.51581	0	43524	sRNARFTarget
rydc	lpxa	0.51581	0	43525	sRNARFTarget
chix	pykf	0.5158	0	43526	sRNARFTarget
chix	tpia	0.5158	0	43527	sRNARFTarget
gcvb	ompa	0.5158	0	43528	sRNARFTarget
glmz	lysr	0.5158	0	43529	sRNARFTarget
glmz	yajr	0.5158	0	43530	sRNARFTarget
micf	trkh	0.5158	0	43531	sRNARFTarget
rsex	yfjs	0.5158	0	43532	sRNARFTarget
rydc	yeed	0.5158	0	43533	sRNARFTarget
fnrs	rmuc	0.51579	0	43534	sRNARFTarget
micc	yggi	0.51579	0	43535	sRNARFTarget
rsex	dgka	0.51579	0	43536	sRNARFTarget
rsex	ybhk	0.51579	0	43537	sRNARFTarget
rybb	ecna	0.51579	0	43538	sRNARFTarget
rydc	alaa	0.51579	0	43539	sRNARFTarget
rydc	yhaj	0.51579	0	43540	sRNARFTarget
gcvb	yfib	0.51578	0	43541	sRNARFTarget
glmz	yifb	0.51578	0	43542	sRNARFTarget
glmz	yiha	0.51578	0	43543	sRNARFTarget
ryhb	lptc	0.51578	0	43544	sRNARFTarget
sgrs	setc	0.51578	0	43545	sRNARFTarget
mica	insh1	0.51577	0	43546	sRNARFTarget
mica	insh10	0.51577	0	43547	sRNARFTarget
mica	insh11	0.51577	0	43548	sRNARFTarget
mica	insh2	0.51577	0	43549	sRNARFTarget
mica	insh21	0.51577	0	43550	sRNARFTarget
mica	insh3	0.51577	0	43551	sRNARFTarget
mica	insh4	0.51577	0	43552	sRNARFTarget
mica	insh7	0.51577	0	43553	sRNARFTarget
mica	insh8	0.51577	0	43554	sRNARFTarget
mica	insh9	0.51577	0	43555	sRNARFTarget
omrb	ptsa	0.51577	0	43556	sRNARFTarget
rpra	dtpa	0.51577	0	43557	sRNARFTarget
rsex	patz	0.51577	0	43558	sRNARFTarget
rsex	rfft	0.51577	0	43559	sRNARFTarget
rsex	ybex	0.51577	0	43560	sRNARFTarget
rsex	yjag	0.51577	0	43561	sRNARFTarget
rydc	yjfl	0.51577	0	43562	sRNARFTarget
ryhb	pyrl	0.51577	0	43563	sRNARFTarget
sgrs	ycfz	0.51577	0	43564	sRNARFTarget
sgrs	yhhx	0.51577	0	43565	sRNARFTarget
glmz	yjja	0.51576	0	43566	sRNARFTarget
glmz	ypfj	0.51576	0	43567	sRNARFTarget
mcas	mqsa	0.51576	0	43568	sRNARFTarget
spf	rcda	0.51576	0	43569	sRNARFTarget
arcz	ybex	0.51575	0	43570	sRNARFTarget
chix	pote	0.51575	0	43571	sRNARFTarget
rsex	yaau	0.51575	0	43572	sRNARFTarget
rydc	csid	0.51575	0	43573	sRNARFTarget
ryhb	yfie	0.51575	0	43574	sRNARFTarget
gcvb	yobb	0.51574	0	43575	sRNARFTarget
mica	ccmc	0.51574	0	43576	sRNARFTarget
micc	ybhc	0.51574	0	43577	sRNARFTarget
mica	mdte	0.51573	0	43578	sRNARFTarget
rpra	fadl	0.51573	0	43579	sRNARFTarget
ryhb	rsxc	0.51573	0	43580	sRNARFTarget
sgrs	der	0.51573	0	43581	sRNARFTarget
chix	nans	0.51572	0	43582	sRNARFTarget
cyar	pdeg	0.51572	0	43583	sRNARFTarget
gcvb	ymda	0.51572	0	43584	sRNARFTarget
glmz	yhak	0.51572	0	43585	sRNARFTarget
mica	mlae	0.51572	0	43586	sRNARFTarget
dsra	tama	0.51571	0	43587	sRNARFTarget
fnrs	ydea	0.51571	0	43588	sRNARFTarget
fnrs	yphh	0.51571	0	43589	sRNARFTarget
glmz	ycjm	0.51571	0	43590	sRNARFTarget
mcas	pdxi	0.51571	0	43591	sRNARFTarget
ryhb	frwc	0.51571	0	43592	sRNARFTarget
fnrs	ylii	0.5157	0	43593	sRNARFTarget
micc	yfgi	0.5157	0	43594	sRNARFTarget
omra	ydei	0.5157	0	43595	sRNARFTarget
oxys	hemf	0.5157	0	43596	sRNARFTarget
oxys	yfjs	0.5157	0	43597	sRNARFTarget
rsex	dtpb	0.5157	0	43598	sRNARFTarget
rsex	scpb	0.5157	0	43599	sRNARFTarget
fnrs	lysu	0.51569	0	43600	sRNARFTarget
glmz	cusf	0.51569	0	43601	sRNARFTarget
mica	yrdb	0.51569	0	43602	sRNARFTarget
micc	acrz	0.51569	0	43603	sRNARFTarget
micf	ddpb	0.51569	0	43604	sRNARFTarget
omra	ypdb	0.51569	0	43605	sRNARFTarget
oxys	djlc	0.51569	0	43606	sRNARFTarget
ryhb	yfds	0.51569	0	43607	sRNARFTarget
ryhb	yggm	0.51569	0	43608	sRNARFTarget
arcz	ebgc	0.51568	0	43609	sRNARFTarget
fnrs	nanr	0.51568	0	43610	sRNARFTarget
fnrs	ydiv	0.51568	0	43611	sRNARFTarget
rpra	eco	0.51568	0	43612	sRNARFTarget
rsex	iaaa	0.51568	0	43613	sRNARFTarget
spf	insk	0.51568	0	43614	sRNARFTarget
micf	hybe	0.51567	0	43615	sRNARFTarget
omrb	cspe	0.51567	0	43616	sRNARFTarget
oxys	dsrb	0.51567	0	43617	sRNARFTarget
sgrs	yeca	0.51567	0	43618	sRNARFTarget
arcz	adhe	0.51566	0	43619	sRNARFTarget
glmz	ihfa	0.51566	0	43620	sRNARFTarget
mica	acrb	0.51566	0	43621	sRNARFTarget
mica	ppta	0.51566	0	43622	sRNARFTarget
oxys	ves	0.51566	0	43623	sRNARFTarget
oxys	yoji	0.51566	0	43624	sRNARFTarget
rsex	dacb	0.51566	0	43625	sRNARFTarget
ryhb	nuoe	0.51566	0	43626	sRNARFTarget
dsra	tate	0.51565	0	43627	sRNARFTarget
fnrs	tap	0.51565	0	43628	sRNARFTarget
mica	kbaz	0.51565	0	43629	sRNARFTarget
rydc	rfe	0.51565	0	43630	sRNARFTarget
chix	cspf	0.51564	0	43631	sRNARFTarget
chix	ycib	0.51564	0	43632	sRNARFTarget
cyar	maa	0.51564	0	43633	sRNARFTarget
glmz	hcxa	0.51564	0	43634	sRNARFTarget
glmz	ycea	0.51564	0	43635	sRNARFTarget
mica	gph	0.51564	0	43636	sRNARFTarget
rsex	sohb	0.51564	0	43637	sRNARFTarget
rydc	yihw	0.51564	0	43638	sRNARFTarget
sgrs	rfe	0.51564	0	43639	sRNARFTarget
spf	yffr	0.51564	0	43640	sRNARFTarget
cyar	hlye	0.51563	0	43641	sRNARFTarget
cyar	waaq	0.51563	0	43642	sRNARFTarget
fnrs	ygcq	0.51563	0	43643	sRNARFTarget
omrb	rpll	0.51563	0	43644	sRNARFTarget
omrb	yhjc	0.51563	0	43645	sRNARFTarget
rybb	prpr	0.51563	0	43646	sRNARFTarget
chix	opgg	0.51562	0	43647	sRNARFTarget
cyar	yqgb	0.51562	0	43648	sRNARFTarget
istr	hda	0.51562	0	43649	sRNARFTarget
rsex	cyob	0.51562	0	43650	sRNARFTarget
rsex	yqja	0.51562	0	43651	sRNARFTarget
rybb	idlp	0.51562	0	43652	sRNARFTarget
sgrs	xylr	0.51562	0	43653	sRNARFTarget
spf	sufc	0.51562	0	43654	sRNARFTarget
chix	cydd	0.51561	0	43655	sRNARFTarget
fnrs	ydjf	0.51561	0	43656	sRNARFTarget
glmz	alsr	0.51561	0	43657	sRNARFTarget
oxys	yads	0.51561	0	43658	sRNARFTarget
rsex	hint	0.51561	0	43659	sRNARFTarget
rsex	paab	0.51561	0	43660	sRNARFTarget
ryhb	arfb	0.51561	0	43661	sRNARFTarget
ryhb	yecm	0.51561	0	43662	sRNARFTarget
chix	mhpc	0.5156	0	43663	sRNARFTarget
chix	purt	0.5156	0	43664	sRNARFTarget
fnrs	nudl	0.5156	0	43665	sRNARFTarget
mica	yagb	0.5156	0	43666	sRNARFTarget
ryhb	ribb	0.5156	0	43667	sRNARFTarget
spf	rnpa	0.5156	0	43668	sRNARFTarget
arcz	crea	0.51559	0	43669	sRNARFTarget
arcz	prlc	0.51559	0	43670	sRNARFTarget
chix	cho	0.51559	0	43671	sRNARFTarget
