sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	pm_rs07190	0.24419	0	969	CopraRNA
gcvb	pm_rs03105	0.2433	0	970	CopraRNA
gcvb	pm_rs06065	0.2407	0	971	CopraRNA
gcvb	pm_rs05265	0.24021	0	972	CopraRNA
gcvb	pm_rs09020	0.23988	0	973	CopraRNA
gcvb	pm_rs02335	0.23877	0	974	CopraRNA
gcvb	pm_rs04525	0.23758	0	975	CopraRNA
gcvb	pm_rs08285	0.23725	0	976	CopraRNA
gcvb	pm_rs01315	0.2357	0	977	CopraRNA
gcvb	groes	0.23565	0	978	CopraRNA
gcvb	pm_rs02385	0.23453	0	979	CopraRNA
gcvb	fis	0.23257	0	980	CopraRNA
gcvb	pm_rs07250	0.23207	0	981	CopraRNA
gcvb	pm_rs03550	0.23148	0	982	CopraRNA
gcvb	pm_rs08740	0.22983	0	983	CopraRNA
gcvb	pm_rs04255	0.22639	0	984	CopraRNA
gcvb	pm_rs02830	0.22465	0	985	CopraRNA
gcvb	carb	0.22402	0	986	CopraRNA
gcvb	pm_rs09070	0.22329	0	987	CopraRNA
gcvb	pm_rs09665	0.22268	0	988	CopraRNA
gcvb	pm_rs07235	0.22255	0	989	CopraRNA
gcvb	pm_rs10275	0.222	0	990	CopraRNA
gcvb	pm_rs07305	0.22092	0	991	CopraRNA
gcvb	pm_rs06955	0.22036	0	992	CopraRNA
gcvb	pm_rs09445	0.21969	0	993	CopraRNA
gcvb	pm_rs05725	0.21944	0	994	CopraRNA
gcvb	pm_rs06590	0.21909	0	995	CopraRNA
gcvb	pm_rs07290	0.21905	0	996	CopraRNA
gcvb	pm_rs00480	0.2184	0	997	CopraRNA
gcvb	pm_rs04705	0.21815	0	998	CopraRNA
gcvb	pm_rs06205	0.21792	0	999	CopraRNA
gcvb	pm_rs00640	0.21754	0	1000	CopraRNA
gcvb	pm_rs07505	0.21712	0	1001	CopraRNA
gcvb	pm_rs05445	0.21593	0	1002	CopraRNA
gcvb	pm_rs05200	0.21542	0	1003	CopraRNA
gcvb	pm_rs05025	0.21355	0	1004	CopraRNA
gcvb	pm_rs08785	0.21339	0	1005	CopraRNA
gcvb	pm_rs08345	0.21148	0	1006	CopraRNA
gcvb	pm_rs05130	0.20873	0	1007	CopraRNA
gcvb	pm_rs06810	0.20849	0	1008	CopraRNA
gcvb	pm_rs08540	0.20757	0	1009	CopraRNA
gcvb	pm_rs00260	0.20743	0	1010	CopraRNA
gcvb	pm_rs02980	0.20693	0	1011	CopraRNA
gcvb	pm_rs05370	0.206	0	1012	CopraRNA
gcvb	pm_rs00935	0.20563	0	1013	CopraRNA
gcvb	pm_rs02290	0.20451	0	1014	CopraRNA
gcvb	pm_rs00915	0.20272	0	1015	CopraRNA
gcvb	pm_rs04760	0.20268	0	1016	CopraRNA
gcvb	pm_rs10270	0.20093	0	1017	CopraRNA
gcvb	pm_rs06550	0.19887	0	1018	CopraRNA
gcvb	pm_rs01575	0.19867	0	1019	CopraRNA
gcvb	pm_rs07665	0.19819	0	1020	CopraRNA
gcvb	pm_rs00590	0.19767	0	1021	CopraRNA
gcvb	pm_rs06950	0.19646	0	1022	CopraRNA
gcvb	pm_rs03215	0.19576	1	1023	CopraRNA
gcvb	pm_rs02745	0.19532	0	1024	CopraRNA
gcvb	pm_rs09465	0.19501	0	1025	CopraRNA
gcvb	pm_rs01095	0.19387	0	1026	CopraRNA
gcvb	pm_rs08925	0.19332	0	1027	CopraRNA
gcvb	pm_rs07855	0.19312	0	1028	CopraRNA
gcvb	pm_rs04110	0.191	0	1029	CopraRNA
gcvb	pm_rs05505	0.19099	0	1030	CopraRNA
gcvb	pm_rs03765	0.18812	0	1031	CopraRNA
gcvb	pm_rs09560	0.18796	0	1032	CopraRNA
gcvb	pm_rs08000	0.18758	0	1033	CopraRNA
gcvb	pm_rs05325	0.18702	0	1034	CopraRNA
gcvb	pm_rs00315	0.18568	0	1035	CopraRNA
gcvb	pm_rs09865	0.18223	0	1036	CopraRNA
gcvb	pm_rs05410	0.18137	0	1037	CopraRNA
gcvb	pm_rs01640	0.18055	0	1038	CopraRNA
gcvb	pm_rs04575	0.17864	0	1039	CopraRNA
gcvb	pm_rs06830	0.17838	0	1040	CopraRNA
gcvb	pm_rs09140	0.17602	0	1041	CopraRNA
gcvb	atpc	0.17517	0	1042	CopraRNA
gcvb	pm_rs10220	0.17476	0	1043	CopraRNA
gcvb	pm_rs10405	0.17369	0	1044	CopraRNA
gcvb	pm_rs03775	0.17119	0	1045	CopraRNA
gcvb	pm_rs00475	0.171	0	1046	CopraRNA
gcvb	pm_rs05535	0.17008	0	1047	CopraRNA
gcvb	pm_rs05260	0.16882	0	1048	CopraRNA
gcvb	pm_rs03430	0.16737	0	1049	CopraRNA
gcvb	pm_rs00845	0.16713	0	1050	CopraRNA
gcvb	pm_rs00015	0.16697	0	1051	CopraRNA
gcvb	pm_rs05840	0.16528	0	1052	CopraRNA
gcvb	pm_rs09860	0.16147	0	1053	CopraRNA
gcvb	pm_rs01515	0.16003	0	1054	CopraRNA
gcvb	pm_rs06630	0.15987	0	1055	CopraRNA
gcvb	pm_rs01760	0.1591	0	1056	CopraRNA
gcvb	pm_rs08195	0.15893	0	1057	CopraRNA
gcvb	pm_rs04420	0.15817	0	1058	CopraRNA
gcvb	pm_rs07160	0.15604	0	1059	CopraRNA
gcvb	pm_rs02240	0.15586	0	1060	CopraRNA
gcvb	pm_rs02945	0.15549	0	1061	CopraRNA
gcvb	pm_rs03345	0.15501	0	1062	CopraRNA
gcvb	pm_rs08230	0.15491	0	1063	CopraRNA
gcvb	pm_rs02885	0.15205	0	1064	CopraRNA
gcvb	pm_rs06440	0.15133	0	1065	CopraRNA
gcvb	pm_rs02770	0.15083	0	1066	CopraRNA
gcvb	pm_rs01345	0.14869	0	1067	CopraRNA
gcvb	pm_rs00630	0.14829	0	1068	CopraRNA
gcvb	pm_rs05510	0.14265	0	1069	CopraRNA
gcvb	pm_rs09945	0.14065	0	1070	CopraRNA
gcvb	pm_rs02510	0.13872	0	1071	CopraRNA
gcvb	pm_rs01755	0.13827	0	1072	CopraRNA
gcvb	pm_rs00880	0.137	0	1073	CopraRNA
gcvb	pm_rs10415	0.13413	0	1074	CopraRNA
gcvb	pm_rs08145	0.132	0	1075	CopraRNA
gcvb	pm_rs06140	0.13166	0	1076	CopraRNA
gcvb	pm_rs00885	0.12959	0	1077	CopraRNA
gcvb	pm_rs08665	0.12735	0	1078	CopraRNA
gcvb	pm_rs00965	0.12703	0	1079	CopraRNA
gcvb	pm_rs06180	0.12514	0	1080	CopraRNA
gcvb	pm_rs01100	0.1226	0	1081	CopraRNA
gcvb	pm_rs03355	0.12259	0	1082	CopraRNA
gcvb	pm_rs01150	0.12162	0	1083	CopraRNA
gcvb	pm_rs07165	0.12114	0	1084	CopraRNA
gcvb	pm_rs10390	0.11926	0	1085	CopraRNA
gcvb	pm_rs00510	0.11912	0	1086	CopraRNA
gcvb	nusg	0.11792	0	1087	CopraRNA
gcvb	pm_rs04445	0.11764	0	1088	CopraRNA
gcvb	pm_rs04685	0.11622	0	1089	CopraRNA
gcvb	pm_rs04135	0.11601	0	1090	CopraRNA
gcvb	pm_rs03115	0.11499	0	1091	CopraRNA
gcvb	pm_rs06110	0.11301	0	1092	CopraRNA
gcvb	pm_rs02215	0.11232	0	1093	CopraRNA
gcvb	sspa	0.11209	0	1094	CopraRNA
gcvb	pm_rs07415	0.11048	0	1095	CopraRNA
gcvb	pm_rs03770	0.10957	0	1096	CopraRNA
gcvb	pm_rs04250	0.10742	0	1097	CopraRNA
gcvb	pm_rs04315	0.10645	1	1098	CopraRNA
gcvb	pm_rs10155	0.10533	0	1099	CopraRNA
gcvb	pm_rs03630	0.10474	0	1100	CopraRNA
gcvb	pm_rs02515	0.10276	0	1101	CopraRNA
gcvb	pm_rs07280	0.10209	0	1102	CopraRNA
gcvb	pm_rs00185	0.09585	0	1103	CopraRNA
gcvb	pm_rs00320	0.09582	0	1104	CopraRNA
gcvb	pm_rs05945	0.09563	0	1105	CopraRNA
gcvb	pm_rs01615	0.09562	0	1106	CopraRNA
gcvb	pm_rs00070	0.09507	0	1107	CopraRNA
gcvb	pm_rs02465	0.09402	0	1108	CopraRNA
gcvb	pm_rs04850	0.09398	0	1109	CopraRNA
gcvb	pm_rs10200	0.09394	0	1110	CopraRNA
gcvb	pm_rs03250	0.09348	0	1111	CopraRNA
gcvb	pm_rs05685	0.09242	0	1112	CopraRNA
gcvb	pm_rs07435	0.09158	0	1113	CopraRNA
gcvb	pm_rs10330	0.08814	0	1114	CopraRNA
gcvb	pm_rs02225	0.08689	0	1115	CopraRNA
gcvb	srlr	0.08674	0	1116	CopraRNA
gcvb	pm_rs04140	0.0864	0	1117	CopraRNA
gcvb	pm_rs02535	0.08478	0	1118	CopraRNA
gcvb	pm_rs06450	0.08339	0	1119	CopraRNA
gcvb	pm_rs08220	0.08012	0	1120	CopraRNA
gcvb	pm_rs09830	0.08012	0	1121	CopraRNA
gcvb	pm_rs01680	0.07822	0	1122	CopraRNA
gcvb	pm_rs00620	0.07792	0	1123	CopraRNA
gcvb	pm_rs07205	0.07783	0	1124	CopraRNA
gcvb	pm_rs10435	0.07327	0	1125	CopraRNA
gcvb	pm_rs07270	0.07249	0	1126	CopraRNA
gcvb	pm_rs04680	0.07098	0	1127	CopraRNA
gcvb	pm_rs02375	0.07066	0	1128	CopraRNA
gcvb	pm_rs04870	0.06938	0	1129	CopraRNA
gcvb	pm_rs07300	0.06856	0	1130	CopraRNA
gcvb	pm_rs03555	0.06699	0	1131	CopraRNA
gcvb	pm_rs09575	0.06293	0	1132	CopraRNA
gcvb	pm_rs06845	0.06186	0	1133	CopraRNA
gcvb	pm_rs00330	0.05704	0	1134	CopraRNA
gcvb	pm_rs09390	0.05571	0	1135	CopraRNA
gcvb	pm_rs03390	0.05243	0	1136	CopraRNA
gcvb	pm_rs10040	0.05127	0	1137	CopraRNA
gcvb	pm_rs03225	0.04944	0	1138	CopraRNA
gcvb	pm_rs09425	0.04888	0	1139	CopraRNA
gcvb	pm_rs03135	0.04753	1	1140	CopraRNA
gcvb	pm_rs00310	0.04558	0	1141	CopraRNA
gcvb	pm_rs08915	0.04395	0	1142	CopraRNA
gcvb	pm_rs06460	0.04145	0	1143	CopraRNA
gcvb	pm_rs07315	0.04041	0	1144	CopraRNA
gcvb	pm_rs01840	0.03957	0	1145	CopraRNA
gcvb	lpxd	0.03654	0	1146	CopraRNA
gcvb	pm_rs06585	0.03614	0	1147	CopraRNA
gcvb	pm_rs02805	0.03399	0	1148	CopraRNA
gcvb	pm_rs05470	0.03328	0	1149	CopraRNA
gcvb	pm_rs00725	0.03109	0	1150	CopraRNA
gcvb	pm_rs00355	0.02588	0	1151	CopraRNA
gcvb	pm_rs04780	0.02565	0	1152	CopraRNA
gcvb	pm_rs07975	0.02415	0	1153	CopraRNA
gcvb	pm_rs07025	0.02298	0	1154	CopraRNA
gcvb	pm_rs07730	0.02228	0	1155	CopraRNA
gcvb	pm_rs09080	0.02021	0	1156	CopraRNA
gcvb	pm_rs04855	0.02017	0	1157	CopraRNA
gcvb	pm_rs00105	0.01901	0	1158	CopraRNA
gcvb	pm_rs06555	0.01822	0	1159	CopraRNA
gcvb	pm_rs04615	0.01473	0	1160	CopraRNA
gcvb	pm_rs07310	0.00922	0	1161	CopraRNA
gcvb	pm_rs05335	0.00885	0	1162	CopraRNA
gcvb	pm_rs07320	0.00636	0	1163	CopraRNA
gcvb	pm_rs08905	0.00326	0	1164	CopraRNA
gcvb	pm_rs01905	0.00282	0	1165	CopraRNA
gcvb	pm_rs08430	0.00248	0	1166	CopraRNA
gcvb	pm_rs06610	0.00209	0	1167	CopraRNA
gcvb	pm_rs04310	0	1	1168	CopraRNA
gcvb	pm_rs03815	0	1	1169	CopraRNA
gcvb	PM_RS00580	0	1	1170	CopraRNA
gcvb	pm0494	0	0	1171	CopraRNA
gcvb	pm_rs03970	0	0	1172	CopraRNA
gcvb	pm_rs00560	0	0	1173	CopraRNA
gcvb	pm_rs02870	0	0	1174	CopraRNA
gcvb	pm_rs00565	0	0	1175	CopraRNA
gcvb	pm_rs06270	0	0	1176	CopraRNA
gcvb	pm_rs10120	0	0	1177	CopraRNA
gcvb	pm_rs00080	0	0	1178	CopraRNA
gcvb	pm_rs06125	0	0	1179	CopraRNA
gcvb	pm_rs05650	0	0	1180	CopraRNA
gcvb	pm1084	0	0	1181	CopraRNA
gcvb	pm_rs08325	0	0	1182	CopraRNA
gcvb	pm_rs01445	0	0	1183	CopraRNA
gcvb	pm0283	0	0	1184	CopraRNA
gcvb	pm_rs05860	0	0	1185	CopraRNA
gcvb	ribd	0	0	1186	CopraRNA
gcvb	pm_rs08475	0	0	1187	CopraRNA
gcvb	rpmd	0	0	1188	CopraRNA
gcvb	pm_rs02590	0	0	1189	CopraRNA
gcvb	pm_rs02620	0	0	1190	CopraRNA
gcvb	pm_rs09260	0	0	1191	CopraRNA
gcvb	pm_rs04825	0	0	1192	CopraRNA
gcvb	pm_rs01105	0	0	1193	CopraRNA
gcvb	nudf	0	0	1194	CopraRNA
gcvb	rpmg	0	0	1195	CopraRNA
gcvb	pm_rs09280	0	0	1196	CopraRNA
gcvb	pm_rs04005	0	0	1197	CopraRNA
gcvb	pm_rs09515	0	0	1198	CopraRNA
gcvb	pm_rs02600	0	0	1199	CopraRNA
gcvb	pm_rs07875	0	0	1200	CopraRNA
gcvb	pm_rs07880	0	0	1201	CopraRNA
gcvb	pm_rs04355	0	0	1202	CopraRNA
gcvb	smpb	0	0	1203	CopraRNA
gcvb	pm1963	0	0	1204	CopraRNA
gcvb	pm0489	0	0	1205	CopraRNA
gcvb	pm0495	0	0	1206	CopraRNA
gcvb	pm0854	0	0	1207	CopraRNA
gcvb	pm_rs09250	0	0	1208	CopraRNA
gcvb	pm_rs04950	0	0	1209	CopraRNA
gcvb	pm_rs09525	0	0	1210	CopraRNA
gcvb	pm_rs03080	0	0	1211	CopraRNA
gcvb	pm_rs08365	0	0	1212	CopraRNA
gcvb	pm_rs05275	0	0	1213	CopraRNA
gcvb	pm_rs05245	0	0	1214	CopraRNA
gcvb	pm_rs03695	0	0	1215	CopraRNA
gcvb	pm_rs05615	0	0	1216	CopraRNA
gcvb	pm_rs00820	0	0	1217	CopraRNA
gcvb	rpsj	0	0	1218	CopraRNA
gcvb	pm_rs03610	0	0	1219	CopraRNA
gcvb	pm_rs00295	0	0	1220	CopraRNA
gcvb	pm_rs03160	0	0	1221	CopraRNA
gcvb	pm_rs00360	0	0	1222	CopraRNA
gcvb	pm_rs00790	0	0	1223	CopraRNA
gcvb	pm_rs09505	0	0	1224	CopraRNA
gcvb	pm_rs07500	0	0	1225	CopraRNA
gcvb	pm_rs07860	0	0	1226	CopraRNA
gcvb	leus	0	0	1227	CopraRNA
gcvb	pm0501	0	0	1228	CopraRNA
gcvb	pm_rs09230	0	0	1229	CopraRNA
gcvb	pm_rs06330	0	0	1230	CopraRNA
gcvb	pm_rs09235	0	0	1231	CopraRNA
gcvb	rpme	0	0	1232	CopraRNA
gcvb	pm_rs06780	0	0	1233	CopraRNA
gcvb	rplu	0	0	1234	CopraRNA
gcvb	pm_rs01030	0	0	1235	CopraRNA
gcvb	pm_rs01440	0	0	1236	CopraRNA
gcvb	pm_rs04055	0	0	1237	CopraRNA
gcvb	pm_rs07595	0	0	1238	CopraRNA
gcvb	murq	0	0	1239	CopraRNA
gcvb	pm_rs08860	0	0	1240	CopraRNA
gcvb	pm_rs09895	0	0	1241	CopraRNA
gcvb	rpmj	0	0	1242	CopraRNA
gcvb	hisg	0	0	1243	CopraRNA
gcvb	pm_rs09520	0	0	1244	CopraRNA
gcvb	pm_rs02655	0	0	1245	CopraRNA
gcvb	pm_rs03065	0	0	1246	CopraRNA
gcvb	pm0812	0	0	1247	CopraRNA
gcvb	pm_rs06250	0	0	1248	CopraRNA
gcvb	pm_rs06175	0	0	1249	CopraRNA
gcvb	pm_rs00200	0	0	1250	CopraRNA
gcvb	pm0805	0	0	1251	CopraRNA
gcvb	pm_rs06575	0	0	1252	CopraRNA
gcvb	pm_rs03100	0	0	1253	CopraRNA
gcvb	pm_rs07695	0	0	1254	CopraRNA
gcvb	pm_rs02585	0	0	1255	CopraRNA
gcvb	pm_rs09165	0	0	1256	CopraRNA
gcvb	pm0480	0	0	1257	CopraRNA
gcvb	isph	0	0	1258	CopraRNA
gcvb	pm_rs02595	0	0	1259	CopraRNA
gcvb	ilvh	0	0	1260	CopraRNA
gcvb	pm_rs10070	0	0	1261	CopraRNA
gcvb	pm_rs09490	0	0	1262	CopraRNA
gcvb	murd	0	0	1263	CopraRNA
gcvb	pm_rs07645	0	0	1264	CopraRNA
gcvb	pm_rs02575	0	0	1265	CopraRNA
gcvb	rlud	0	0	1266	CopraRNA
gcvb	pm_rs08485	0	0	1267	CopraRNA
gcvb	pm_rs03085	0	0	1268	CopraRNA
gcvb	upp	0	0	1269	CopraRNA
gcvb	pm_rs09685	0	0	1270	CopraRNA
gcvb	pm_rs08480	0	0	1271	CopraRNA
gcvb	dnak	0	0	1272	CopraRNA
gcvb	pm_rs01090	0	0	1273	CopraRNA
gcvb	pm_rs01810	0	0	1274	CopraRNA
gcvb	pm_rs04595	0	0	1275	CopraRNA
gcvb	pm_rs03505	0	0	1276	CopraRNA
gcvb	pm_rs03170	0	0	1277	CopraRNA
gcvb	pm_rs00285	0	0	1278	CopraRNA
gcvb	panf	0	0	1279	CopraRNA
gcvb	pm_rs02280	0	0	1280	CopraRNA
gcvb	znuc	0	0	1281	CopraRNA
gcvb	pm_rs01330	0	0	1282	CopraRNA
gcvb	pm_rs05455	0	0	1283	CopraRNA
gcvb	pm_rs05870	0	0	1284	CopraRNA
gcvb	pote	0	0	1285	CopraRNA
gcvb	pm_rs04540	0	0	1286	CopraRNA
gcvb	pm_rs09285	0	0	1287	CopraRNA
gcvb	prfa	0	0	1288	CopraRNA
gcvb	mure	0	0	1289	CopraRNA
gcvb	pm_rs08225	0	0	1290	CopraRNA
gcvb	pm_rs10125	0	0	1291	CopraRNA
gcvb	pm_rs00165	0	0	1292	CopraRNA
gcvb	pm_rs05885	0	0	1293	CopraRNA
gcvb	pm_rs10075	0	0	1294	CopraRNA
gcvb	pm_rs05090	0	0	1295	CopraRNA
gcvb	pm1934	0	0	1296	CopraRNA
gcvb	pm_rs05555	0	0	1297	CopraRNA
gcvb	pm_rs05765	0	0	1298	CopraRNA
gcvb	pm_rs03270	0	0	1299	CopraRNA
gcvb	pm_rs09595	0	0	1300	CopraRNA
gcvb	pm_rs00570	0	0	1301	CopraRNA
gcvb	pm_rs01505	0	0	1302	CopraRNA
gcvb	pm_rs05775	0	0	1303	CopraRNA
gcvb	prfc	0	0	1304	CopraRNA
gcvb	pm_rs03055	0	0	1305	CopraRNA
gcvb	pm1121	0	0	1306	CopraRNA
gcvb	pm0310	0	0	1307	CopraRNA
gcvb	pm_rs01745	0	0	1308	CopraRNA
gcvb	pm1841	0	0	1309	CopraRNA
gcvb	pm_rs10410	0	0	1310	CopraRNA
gcvb	fusa	0	0	1311	CopraRNA
gcvb	ispf	0	0	1312	CopraRNA
gcvb	pm_rs09290	0	0	1313	CopraRNA
gcvb	pm_rs04000	0	0	1314	CopraRNA
gcvb	pm_rs00380	0	0	1315	CopraRNA
gcvb	pm_rs08710	0	0	1316	CopraRNA
gcvb	aspa	0	0	1317	CopraRNA
gcvb	rpld	0	0	1318	CopraRNA
gcvb	rplx	0	0	1319	CopraRNA
gcvb	phea	0	0	1320	CopraRNA
gcvb	pm_rs07040	0	0	1321	CopraRNA
gcvb	pm_rs09275	0	0	1322	CopraRNA
gcvb	pm_rs09605	0	0	1323	CopraRNA
gcvb	fruk	0	0	1324	CopraRNA
gcvb	pm_rs02500	0	0	1325	CopraRNA
gcvb	pm0654	0	0	1326	CopraRNA
gcvb	pm_rs03745	0	0	1327	CopraRNA
gcvb	hsca	0	0	1328	CopraRNA
gcvb	pm_rs05635	0	0	1329	CopraRNA
gcvb	pm_rs07530	0	0	1330	CopraRNA
gcvb	pm_rs06430	0	0	1331	CopraRNA
gcvb	pm0682	0	0	1332	CopraRNA
gcvb	pm_rs01895	0	0	1333	CopraRNA
gcvb	pm_rs04335	0	0	1334	CopraRNA
gcvb	rph	0	0	1335	CopraRNA
gcvb	pm_rs10445	0	0	1336	CopraRNA
gcvb	pm_rs06785	0	0	1337	CopraRNA
gcvb	pm_rs06905	0	0	1338	CopraRNA
gcvb	pm_rs02295	0	0	1339	CopraRNA
gcvb	pm_rs07915	0	0	1340	CopraRNA
gcvb	pm_rs03480	0	0	1341	CopraRNA
gcvb	pm_rs04485	0	0	1342	CopraRNA
gcvb	pm_rs06560	0	0	1343	CopraRNA
gcvb	pm_rs07555	0	0	1344	CopraRNA
gcvb	pm_rs04180	0	0	1345	CopraRNA
gcvb	pure	0	0	1346	CopraRNA
gcvb	pm_rs07575	0	0	1347	CopraRNA
gcvb	pm_rs05235	0	0	1348	CopraRNA
gcvb	mepa	0	0	1349	CopraRNA
gcvb	pm_rs07985	0	0	1350	CopraRNA
gcvb	pm_rs05960	0	0	1351	CopraRNA
gcvb	groel	0	0	1352	CopraRNA
gcvb	pm_rs04215	0	0	1353	CopraRNA
gcvb	pm_rs03575	0	0	1354	CopraRNA
gcvb	pm_rs06490	0	0	1355	CopraRNA
gcvb	pm_rs05255	0	0	1356	CopraRNA
gcvb	pm_rs06300	0	0	1357	CopraRNA
gcvb	pm_rs02740	0	0	1358	CopraRNA
gcvb	glmu	0	0	1359	CopraRNA
gcvb	pm1124	0	0	1360	CopraRNA
gcvb	pm_rs09470	0	0	1361	CopraRNA
gcvb	pm_rs04350	0	0	1362	CopraRNA
gcvb	pm0880	0	0	1363	CopraRNA
gcvb	pm_rs09780	0	0	1364	CopraRNA
gcvb	pm_rs06745	0	0	1365	CopraRNA
gcvb	pm_rs09540	0	0	1366	CopraRNA
gcvb	pm_rs02200	0	0	1367	CopraRNA
gcvb	pm_rs08845	0	0	1368	CopraRNA
gcvb	pm_rs09855	0	0	1369	CopraRNA
gcvb	pm_rs04990	0	0	1370	CopraRNA
gcvb	pm_rs07065	0	0	1371	CopraRNA
gcvb	pm_rs06380	0	0	1372	CopraRNA
gcvb	pm_rs03440	0	0	1373	CopraRNA
gcvb	pm_rs00450	0	0	1374	CopraRNA
gcvb	pm_rs07440	0	0	1375	CopraRNA
gcvb	fumc	0	0	1376	CopraRNA
gcvb	pm_rs02660	0	0	1377	CopraRNA
gcvb	murb	0	0	1378	CopraRNA
gcvb	rela	0	0	1379	CopraRNA
gcvb	pm_rs07540	0	0	1380	CopraRNA
gcvb	pm_rs05730	0	0	1381	CopraRNA
gcvb	pm_rs08050	0	0	1382	CopraRNA
gcvb	pm_rs02330	0	0	1383	CopraRNA
gcvb	pm_rs07140	0	0	1384	CopraRNA
gcvb	pm_rs08510	0	0	1385	CopraRNA
gcvb	pm_rs09125	0	0	1386	CopraRNA
gcvb	pm_rs08550	0	0	1387	CopraRNA
gcvb	pm_rs04375	0	0	1388	CopraRNA
gcvb	rpsf	0	0	1389	CopraRNA
gcvb	pm_rs07635	0	0	1390	CopraRNA
gcvb	pm_rs08715	0	0	1391	CopraRNA
gcvb	arok	0	0	1392	CopraRNA
gcvb	purh	0	0	1393	CopraRNA
gcvb	pm_rs04945	0	0	1394	CopraRNA
gcvb	pm_rs04365	0	0	1395	CopraRNA
gcvb	pm_rs10210	0	0	1396	CopraRNA
gcvb	pm_rs03395	0	0	1397	CopraRNA
gcvb	znua	0	0	1398	CopraRNA
gcvb	pm_rs00405	0	0	1399	CopraRNA
gcvb	pm_rs07570	0	0	1400	CopraRNA
gcvb	glmm	0	0	1401	CopraRNA
gcvb	pm_rs08055	0	0	1402	CopraRNA
gcvb	pm_rs08530	0	0	1403	CopraRNA
gcvb	pm_rs03820	0	0	1404	CopraRNA
gcvb	pm_rs06105	0	0	1405	CopraRNA
gcvb	mukb	0	0	1406	CopraRNA
gcvb	pm_rs09965	0	0	1407	CopraRNA
gcvb	pm_rs05070	0	0	1408	CopraRNA
gcvb	nrff_1	0	0	1409	CopraRNA
gcvb	pm_rs02180	0	0	1410	CopraRNA
gcvb	pm_rs02185	0	0	1411	CopraRNA
gcvb	pm_rs10100	0	0	1412	CopraRNA
gcvb	rplt	0	0	1413	CopraRNA
gcvb	pm_rs07955	0	0	1414	CopraRNA
gcvb	pm_rs08810	0	0	1415	CopraRNA
gcvb	pm_rs09200	0	0	1416	CopraRNA
gcvb	pm_rs06795	0	0	1417	CopraRNA
gcvb	pm_rs04460	0	0	1418	CopraRNA
gcvb	pm_rs10025	0	0	1419	CopraRNA
gcvb	pm_rs09240	0	0	1420	CopraRNA
gcvb	pm_rs08210	0	0	1421	CopraRNA
gcvb	pm_rs06385	0	0	1422	CopraRNA
gcvb	pm_rs08140	0	0	1423	CopraRNA
gcvb	pm_rs06350	0	0	1424	CopraRNA
gcvb	pm_rs04790	0	0	1425	CopraRNA
gcvb	pm_rs05630	0	0	1426	CopraRNA
gcvb	pm_rs07045	0	0	1427	CopraRNA
gcvb	pm_rs01085	0	0	1428	CopraRNA
gcvb	pm_rs05710	0	0	1429	CopraRNA
gcvb	pm_rs03960	0	0	1430	CopraRNA
gcvb	pm_rs10215	0	0	1431	CopraRNA
gcvb	pm_rs01600	0	0	1432	CopraRNA
gcvb	glga	0	0	1433	CopraRNA
gcvb	pm1972	0	0	1434	CopraRNA
gcvb	glna	0	0	1435	CopraRNA
gcvb	gyrb	0	0	1436	CopraRNA
gcvb	pm_rs03785	0	0	1437	CopraRNA
gcvb	seca	0	0	1438	CopraRNA
gcvb	pm_rs04275	0	0	1439	CopraRNA
gcvb	pm1937	0	0	1440	CopraRNA
gcvb	pm_rs08425	0	0	1441	CopraRNA
gcvb	pm_rs09270	0	0	1442	CopraRNA
gcvb	pm_rs08580	0	0	1443	CopraRNA
gcvb	pm_rs03035	0	0	1444	CopraRNA
gcvb	pm_rs09550	0	0	1445	CopraRNA
gcvb	pm_rs01785	0	0	1446	CopraRNA
gcvb	pm_rs06740	0	0	1447	CopraRNA
gcvb	trmd	0	0	1448	CopraRNA
gcvb	pm_rs06080	0	0	1449	CopraRNA
gcvb	ycan	0	0	1450	CopraRNA
gcvb	fmt	0	0	1451	CopraRNA
gcvb	hslu	0	0	1452	CopraRNA
gcvb	pm_rs04020	0	0	1453	CopraRNA
gcvb	pm_rs09820	0	0	1454	CopraRNA
gcvb	pm_rs04995	0	0	1455	CopraRNA
gcvb	pm_rs07805	0	0	1456	CopraRNA
gcvb	pm_rs08575	0	0	1457	CopraRNA
gcvb	pm_rs05625	0	0	1458	CopraRNA
gcvb	pm_rs08515	0	0	1459	CopraRNA
gcvb	pm1123	0	0	1460	CopraRNA
gcvb	pm_rs09890	0	0	1461	CopraRNA
gcvb	pm_rs02840	0	0	1462	CopraRNA
gcvb	pm0309	0	0	1463	CopraRNA
gcvb	pm_rs02560	0	0	1464	CopraRNA
gcvb	pm_rs00205	0	0	1465	CopraRNA
gcvb	pm_rs07550	0	0	1466	CopraRNA
gcvb	pm_rs07990	0	0	1467	CopraRNA
gcvb	rplq	0	0	1468	CopraRNA
gcvb	pm_rs06230	0	0	1469	CopraRNA
gcvb	pm0574	0	0	1470	CopraRNA
gcvb	acee	0	0	1471	CopraRNA
gcvb	pm_rs07810	0	0	1472	CopraRNA
gcvb	pm_rs06375	0	0	1473	CopraRNA
gcvb	pm_rs08495	0	0	1474	CopraRNA
gcvb	pm_rs04015	0	0	1475	CopraRNA
gcvb	trud	0	0	1476	CopraRNA
gcvb	pm_rs03990	0	0	1477	CopraRNA
gcvb	glpk	0	0	1478	CopraRNA
