sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	pm_rs00920	0.47116	0	916	sRNARFTarget
gcvb	pm_rs05125	0.47115	0	917	sRNARFTarget
gcvb	pm_rs08945	0.47113	0	918	sRNARFTarget
gcvb	succ	0.47113	0	919	sRNARFTarget
gcvb	pm_rs04700	0.47111	0	920	sRNARFTarget
gcvb	pm_rs00815	0.4711	0	921	sRNARFTarget
gcvb	pm_rs09180	0.4711	0	922	sRNARFTarget
gcvb	pm_rs08010	0.47106	0	923	sRNARFTarget
gcvb	pm_rs05600	0.47104	0	924	sRNARFTarget
gcvb	pm_rs07420	0.47103	0	925	sRNARFTarget
gcvb	pm_rs02970	0.47102	0	926	sRNARFTarget
gcvb	pm_rs03765	0.47101	0	927	sRNARFTarget
gcvb	pm_rs09675	0.47098	0	928	sRNARFTarget
gcvb	eno	0.47097	0	929	sRNARFTarget
gcvb	pm_rs05530	0.47095	0	930	sRNARFTarget
gcvb	pm_rs08505	0.47093	0	931	sRNARFTarget
gcvb	pm_rs05565	0.47092	0	932	sRNARFTarget
gcvb	pm_rs10420	0.4709	0	933	sRNARFTarget
gcvb	pm_rs05655	0.47089	0	934	sRNARFTarget
gcvb	pm_rs07340	0.47083	0	935	sRNARFTarget
gcvb	pm_rs08840	0.47079	0	936	sRNARFTarget
gcvb	hflb	0.47071	0	937	sRNARFTarget
gcvb	rho	0.4707	0	938	sRNARFTarget
gcvb	pm_rs06485	0.47069	0	939	sRNARFTarget
gcvb	pm_rs06990	0.47067	0	940	sRNARFTarget
gcvb	pm_rs02995	0.47066	0	941	sRNARFTarget
gcvb	pm_rs02440	0.47065	0	942	sRNARFTarget
gcvb	pm_rs07400	0.47065	0	943	sRNARFTarget
gcvb	pm_rs09900	0.47065	0	944	sRNARFTarget
gcvb	pm0415	0.47063	0	945	sRNARFTarget
gcvb	pm_rs03475	0.47045	0	946	sRNARFTarget
gcvb	pm_rs03040	0.47044	0	947	sRNARFTarget
gcvb	pm_rs10190	0.47043	0	948	sRNARFTarget
gcvb	pm_rs01825	0.47042	0	949	sRNARFTarget
gcvb	pm_rs02545	0.47042	0	950	sRNARFTarget
gcvb	pm_rs00795	0.4704	0	951	sRNARFTarget
gcvb	pm_rs05250	0.4704	0	952	sRNARFTarget
gcvb	pm_rs05390	0.47037	0	953	sRNARFTarget
gcvb	pm_rs06690	0.47037	0	954	sRNARFTarget
gcvb	pm_rs09670	0.47037	0	955	sRNARFTarget
gcvb	pm_rs05105	0.47035	0	956	sRNARFTarget
gcvb	pm_rs08280	0.47034	0	957	sRNARFTarget
gcvb	pm_rs03275	0.47033	0	958	sRNARFTarget
gcvb	iles	0.4703	0	959	sRNARFTarget
gcvb	pm_rs07450	0.47029	0	960	sRNARFTarget
gcvb	pm_rs09980	0.47024	0	961	sRNARFTarget
gcvb	pm_rs04230	0.4702	0	962	sRNARFTarget
gcvb	pm_rs00020	0.4701	0	963	sRNARFTarget
gcvb	pm_rs00440	0.47007	0	964	sRNARFTarget
gcvb	pm_rs03150	0.47007	0	965	sRNARFTarget
gcvb	pm_rs07560	0.47001	0	966	sRNARFTarget
gcvb	pm_rs04345	0.46995	0	967	sRNARFTarget
gcvb	pm_rs03730	0.46994	0	968	sRNARFTarget
gcvb	pm_rs10330	0.4699	0	969	sRNARFTarget
gcvb	pm_rs08320	0.46989	0	970	sRNARFTarget
gcvb	pm_rs01510	0.46988	0	971	sRNARFTarget
gcvb	pm_rs05905	0.46987	0	972	sRNARFTarget
gcvb	pm_rs08250	0.46986	0	973	sRNARFTarget
gcvb	pm_rs01855	0.46983	0	974	sRNARFTarget
gcvb	pm_rs03060	0.46983	0	975	sRNARFTarget
gcvb	rpmf	0.4698	0	976	sRNARFTarget
gcvb	pm_rs01345	0.46979	0	977	sRNARFTarget
gcvb	pm_rs07850	0.46976	0	978	sRNARFTarget
gcvb	glpc	0.46973	0	979	sRNARFTarget
gcvb	pm_rs00710	0.46971	0	980	sRNARFTarget
gcvb	pm_rs03685	0.46968	0	981	sRNARFTarget
gcvb	ftsa	0.46966	0	982	sRNARFTarget
gcvb	cyss	0.46965	0	983	sRNARFTarget
gcvb	pm_rs01375	0.46963	0	984	sRNARFTarget
gcvb	pm_rs03485	0.46963	0	985	sRNARFTarget
gcvb	pm_rs03550	0.46961	0	986	sRNARFTarget
gcvb	pm_rs01865	0.46957	0	987	sRNARFTarget
gcvb	pm_rs04770	0.46957	0	988	sRNARFTarget
gcvb	hscb	0.46956	0	989	sRNARFTarget
gcvb	pm_rs02390	0.46953	0	990	sRNARFTarget
gcvb	pm_rs09570	0.46949	0	991	sRNARFTarget
gcvb	pm_rs09455	0.46945	0	992	sRNARFTarget
gcvb	pm_rs01650	0.46943	0	993	sRNARFTarget
gcvb	pm_rs08995	0.46943	0	994	sRNARFTarget
gcvb	pm_rs01685	0.4694	0	995	sRNARFTarget
gcvb	pm_rs00075	0.46939	0	996	sRNARFTarget
gcvb	pm_rs06195	0.46938	0	997	sRNARFTarget
gcvb	pm_rs09140	0.46931	0	998	sRNARFTarget
gcvb	pm1323	0.46924	0	999	sRNARFTarget
gcvb	pm_rs03570	0.46922	0	1000	sRNARFTarget
gcvb	pm_rs00780	0.4692	0	1001	sRNARFTarget
gcvb	pm_rs06550	0.46915	0	1002	sRNARFTarget
gcvb	pm_rs01595	0.4691	0	1003	sRNARFTarget
gcvb	pm_rs01620	0.46908	0	1004	sRNARFTarget
gcvb	pm_rs05130	0.46907	0	1005	sRNARFTarget
gcvb	pm_rs08790	0.46904	0	1006	sRNARFTarget
gcvb	hpac	0.469	0	1007	sRNARFTarget
gcvb	pm_rs01300	0.46892	0	1008	sRNARFTarget
gcvb	pm_rs01875	0.46889	0	1009	sRNARFTarget
gcvb	pm_rs08685	0.46884	0	1010	sRNARFTarget
gcvb	pm_rs00530	0.46878	0	1011	sRNARFTarget
gcvb	pm_rs04185	0.46876	1	1012	sRNARFTarget
gcvb	pm_rs01910	0.46873	0	1013	sRNARFTarget
gcvb	pm_rs02855	0.46873	0	1014	sRNARFTarget
gcvb	pm_rs04855	0.46873	0	1015	sRNARFTarget
gcvb	pm_rs04010	0.46871	0	1016	sRNARFTarget
gcvb	pm_rs04265	0.46863	0	1017	sRNARFTarget
gcvb	pm_rs07105	0.4686	0	1018	sRNARFTarget
gcvb	pm_rs06115	0.46859	0	1019	sRNARFTarget
gcvb	pm_rs09480	0.46857	0	1020	sRNARFTarget
gcvb	pm_rs09110	0.46855	0	1021	sRNARFTarget
gcvb	pm1076	0.46848	0	1022	sRNARFTarget
gcvb	pm_rs01605	0.46842	0	1023	sRNARFTarget
gcvb	pm_rs01465	0.4684	0	1024	sRNARFTarget
gcvb	pm_rs05080	0.46837	0	1025	sRNARFTarget
gcvb	pm_rs07080	0.46832	0	1026	sRNARFTarget
gcvb	pm_rs07130	0.4683	0	1027	sRNARFTarget
gcvb	pm_rs08340	0.46829	0	1028	sRNARFTarget
gcvb	pm_rs09160	0.46828	0	1029	sRNARFTarget
gcvb	pm_rs09975	0.46816	0	1030	sRNARFTarget
gcvb	pm_rs09390	0.46813	0	1031	sRNARFTarget
gcvb	isca	0.46812	0	1032	sRNARFTarget
gcvb	pm_rs03445	0.46799	0	1033	sRNARFTarget
gcvb	mrcb	0.46798	0	1034	sRNARFTarget
gcvb	pm_rs08825	0.4678	0	1035	sRNARFTarget
gcvb	pm_rs04680	0.46775	0	1036	sRNARFTarget
gcvb	pm_rs09825	0.46772	0	1037	sRNARFTarget
gcvb	srlr	0.46769	0	1038	sRNARFTarget
gcvb	pm_rs02785	0.46764	0	1039	sRNARFTarget
gcvb	pm_rs04970	0.4676	0	1040	sRNARFTarget
gcvb	pm_rs08300	0.4676	0	1041	sRNARFTarget
gcvb	pm_rs05795	0.46757	0	1042	sRNARFTarget
gcvb	dppd	0.46751	0	1043	sRNARFTarget
gcvb	pm_rs00890	0.46751	0	1044	sRNARFTarget
gcvb	pm_rs09880	0.46749	0	1045	sRNARFTarget
gcvb	pm_rs00105	0.46747	0	1046	sRNARFTarget
gcvb	pm_rs02285	0.46747	0	1047	sRNARFTarget
gcvb	hslo	0.46744	0	1048	sRNARFTarget
gcvb	pm_rs05880	0.46743	0	1049	sRNARFTarget
gcvb	pm_rs05005	0.46741	0	1050	sRNARFTarget
gcvb	pm_rs04370	0.4674	0	1051	sRNARFTarget
gcvb	pm_rs02105	0.46737	0	1052	sRNARFTarget
gcvb	pm_rs03660	0.46737	0	1053	sRNARFTarget
gcvb	pm_rs07835	0.46735	0	1054	sRNARFTarget
gcvb	pm_rs06800	0.46732	0	1055	sRNARFTarget
gcvb	pm_rs07995	0.46727	0	1056	sRNARFTarget
gcvb	pm_rs06635	0.46723	0	1057	sRNARFTarget
gcvb	pm_rs00840	0.46722	0	1058	sRNARFTarget
gcvb	pm_rs01145	0.46717	0	1059	sRNARFTarget
gcvb	pm_rs00680	0.46716	0	1060	sRNARFTarget
gcvb	pm_rs09735	0.46716	0	1061	sRNARFTarget
gcvb	pm_rs02745	0.46711	0	1062	sRNARFTarget
gcvb	nusg	0.4671	0	1063	sRNARFTarget
gcvb	pm_rs04285	0.46709	0	1064	sRNARFTarget
gcvb	pm_rs02690	0.46704	0	1065	sRNARFTarget
gcvb	pm_rs06205	0.46703	0	1066	sRNARFTarget
gcvb	pm_rs10005	0.46703	0	1067	sRNARFTarget
gcvb	pm_rs07260	0.46694	0	1068	sRNARFTarget
gcvb	pm_rs02665	0.4669	0	1069	sRNARFTarget
gcvb	pm_rs00470	0.46688	0	1070	sRNARFTarget
gcvb	pm_rs07415	0.46688	0	1071	sRNARFTarget
gcvb	thiq	0.46684	0	1072	sRNARFTarget
gcvb	pm_rs03335	0.46677	0	1073	sRNARFTarget
gcvb	pm_rs08670	0.46675	1	1074	sRNARFTarget
gcvb	pm_rs00150	0.46673	0	1075	sRNARFTarget
gcvb	pm_rs04895	0.46669	0	1076	sRNARFTarget
gcvb	pm0720	0.46669	0	1077	sRNARFTarget
gcvb	rpsn	0.46669	0	1078	sRNARFTarget
gcvb	pm_rs08545	0.46666	0	1079	sRNARFTarget
gcvb	pm_rs09835	0.46665	0	1080	sRNARFTarget
gcvb	pm_rs08525	0.46663	0	1081	sRNARFTarget
gcvb	pm_rs02205	0.46657	0	1082	sRNARFTarget
gcvb	pm_rs00260	0.46637	0	1083	sRNARFTarget
gcvb	pm_rs06035	0.46637	0	1084	sRNARFTarget
gcvb	pm_rs04060	0.46633	0	1085	sRNARFTarget
gcvb	pm_rs07605	0.4663	0	1086	sRNARFTarget
gcvb	pm_rs06910	0.46629	0	1087	sRNARFTarget
gcvb	pm_rs07380	0.46626	0	1088	sRNARFTarget
gcvb	coad	0.46624	0	1089	sRNARFTarget
gcvb	pm_rs00250	0.4662	0	1090	sRNARFTarget
gcvb	pm_rs00825	0.46614	0	1091	sRNARFTarget
gcvb	ribb	0.46613	0	1092	sRNARFTarget
gcvb	pm_rs06395	0.46611	0	1093	sRNARFTarget
gcvb	pm_rs07750	0.46606	0	1094	sRNARFTarget
gcvb	pm_rs04550	0.46604	0	1095	sRNARFTarget
gcvb	pm_rs10150	0.46601	0	1096	sRNARFTarget
gcvb	pm_rs03740	0.46598	0	1097	sRNARFTarget
gcvb	pm_rs08420	0.46597	0	1098	sRNARFTarget
gcvb	pm_rs06390	0.46596	0	1099	sRNARFTarget
gcvb	pm_rs03500	0.46595	0	1100	sRNARFTarget
gcvb	pm_rs07005	0.4659	0	1101	sRNARFTarget
gcvb	pm_rs00860	0.46586	0	1102	sRNARFTarget
gcvb	pm_rs05155	0.46584	0	1103	sRNARFTarget
gcvb	pm_rs04955	0.46578	0	1104	sRNARFTarget
gcvb	pm_rs01455	0.46576	0	1105	sRNARFTarget
gcvb	codb	0.46566	0	1106	sRNARFTarget
gcvb	pm_rs05210	0.46563	0	1107	sRNARFTarget
gcvb	pm_rs07445	0.46563	0	1108	sRNARFTarget
gcvb	pm_rs00835	0.46557	0	1109	sRNARFTarget
gcvb	pm_rs01065	0.46557	0	1110	sRNARFTarget
gcvb	pm_rs00230	0.46551	0	1111	sRNARFTarget
gcvb	pm_rs03420	0.46548	0	1112	sRNARFTarget
gcvb	metn	0.46547	0	1113	sRNARFTarget
gcvb	pm_rs05450	0.46547	0	1114	sRNARFTarget
gcvb	moac	0.46546	0	1115	sRNARFTarget
gcvb	pm_rs07390	0.46542	0	1116	sRNARFTarget
gcvb	groes	0.46539	0	1117	sRNARFTarget
gcvb	pm_rs01485	0.46537	0	1118	sRNARFTarget
gcvb	pm_rs09445	0.46532	0	1119	sRNARFTarget
gcvb	pm_rs07650	0.46531	0	1120	sRNARFTarget
gcvb	pm1386	0.46531	0	1121	sRNARFTarget
gcvb	oppd	0.46529	0	1122	sRNARFTarget
gcvb	pm_rs02365	0.46527	0	1123	sRNARFTarget
gcvb	pm_rs00915	0.46517	0	1124	sRNARFTarget
gcvb	pm_rs03375	0.46517	0	1125	sRNARFTarget
gcvb	pm_rs07245	0.46511	0	1126	sRNARFTarget
gcvb	pm_rs01290	0.4651	0	1127	sRNARFTarget
gcvb	pm_rs10430	0.4651	0	1128	sRNARFTarget
gcvb	pm_rs09580	0.46506	0	1129	sRNARFTarget
gcvb	pm_rs00855	0.46505	0	1130	sRNARFTarget
gcvb	tnaa	0.46502	0	1131	sRNARFTarget
gcvb	pm_rs06805	0.46496	0	1132	sRNARFTarget
gcvb	pm_rs08805	0.46496	0	1133	sRNARFTarget
gcvb	pm_rs02335	0.46486	0	1134	sRNARFTarget
gcvb	pm_rs07625	0.46484	0	1135	sRNARFTarget
gcvb	pm_rs02195	0.4648	0	1136	sRNARFTarget
gcvb	pm_rs06815	0.46473	0	1137	sRNARFTarget
gcvb	pm_rs08620	0.4647	0	1138	sRNARFTarget
gcvb	hisd	0.46463	0	1139	sRNARFTarget
gcvb	pm_rs04905	0.46457	0	1140	sRNARFTarget
gcvb	pm1655	0.46455	0	1141	sRNARFTarget
gcvb	pm_rs09740	0.46454	0	1142	sRNARFTarget
gcvb	pm0901	0.46454	0	1143	sRNARFTarget
gcvb	fbpc	0.46448	0	1144	sRNARFTarget
gcvb	pm_rs10145	0.46447	0	1145	sRNARFTarget
gcvb	pm_rs08180	0.46438	0	1146	sRNARFTarget
gcvb	pm_rs00300	0.46434	0	1147	sRNARFTarget
gcvb	pm_rs02320	0.46434	0	1148	sRNARFTarget
gcvb	pm_rs04470	0.46433	0	1149	sRNARFTarget
gcvb	pm_rs07300	0.46432	0	1150	sRNARFTarget
gcvb	pm_rs06260	0.4643	1	1151	sRNARFTarget
gcvb	pm_rs01615	0.46423	0	1152	sRNARFTarget
gcvb	pm_rs02710	0.46423	0	1153	sRNARFTarget
gcvb	gpma	0.46421	0	1154	sRNARFTarget
gcvb	pm_rs05750	0.4642	0	1155	sRNARFTarget
gcvb	pm_rs02005	0.46419	0	1156	sRNARFTarget
gcvb	pm_rs06455	0.46412	0	1157	sRNARFTarget
gcvb	pm_rs08270	0.46409	0	1158	sRNARFTarget
gcvb	pm_rs01565	0.46407	0	1159	sRNARFTarget
gcvb	pm_rs00465	0.46405	0	1160	sRNARFTarget
gcvb	pm_rs06085	0.46403	0	1161	sRNARFTarget
gcvb	pm_rs04580	0.46401	0	1162	sRNARFTarget
gcvb	pm_rs04210	0.46391	0	1163	sRNARFTarget
gcvb	pm_rs05350	0.46391	0	1164	sRNARFTarget
gcvb	pm_rs07720	0.46389	0	1165	sRNARFTarget
gcvb	idnk	0.46388	0	1166	sRNARFTarget
gcvb	pm_rs06405	0.46384	0	1167	sRNARFTarget
gcvb	pm_rs01025	0.46383	0	1168	sRNARFTarget
gcvb	pm_rs03580	0.46382	0	1169	sRNARFTarget
gcvb	pm_rs02915	0.46379	0	1170	sRNARFTarget
gcvb	pm_rs00245	0.46377	0	1171	sRNARFTarget
gcvb	pm_rs04195	0.4637	1	1172	sRNARFTarget
gcvb	pm_rs08230	0.46367	0	1173	sRNARFTarget
gcvb	pm_rs10405	0.46367	0	1174	sRNARFTarget
gcvb	hema	0.46365	0	1175	sRNARFTarget
gcvb	pm_rs07060	0.46364	0	1176	sRNARFTarget
gcvb	pm_rs06180	0.4636	0	1177	sRNARFTarget
gcvb	pm_rs09405	0.4636	0	1178	sRNARFTarget
gcvb	mglc	0.46353	0	1179	sRNARFTarget
gcvb	pm_rs00275	0.46353	0	1180	sRNARFTarget
gcvb	pm_rs10435	0.46353	0	1181	sRNARFTarget
gcvb	pm_rs04045	0.46351	0	1182	sRNARFTarget
gcvb	pm_rs06355	0.46345	0	1183	sRNARFTarget
gcvb	pm_rs08215	0.46343	0	1184	sRNARFTarget
gcvb	pm_rs09385	0.46343	0	1185	sRNARFTarget
gcvb	pm_rs05745	0.46341	0	1186	sRNARFTarget
gcvb	lola	0.46339	0	1187	sRNARFTarget
gcvb	pm_rs04105	0.46336	0	1188	sRNARFTarget
gcvb	pm_rs02095	0.46331	0	1189	sRNARFTarget
gcvb	pm_rs01490	0.46328	0	1190	sRNARFTarget
gcvb	pm_rs01215	0.46325	0	1191	sRNARFTarget
gcvb	pm_rs07490	0.46319	0	1192	sRNARFTarget
gcvb	pm_rs09555	0.46319	0	1193	sRNARFTarget
gcvb	pm_rs06525	0.46318	0	1194	sRNARFTarget
gcvb	pm_rs03980	0.46315	0	1195	sRNARFTarget
gcvb	naph	0.46314	0	1196	sRNARFTarget
gcvb	pm_rs02695	0.46313	0	1197	sRNARFTarget
gcvb	pm_rs07050	0.46313	0	1198	sRNARFTarget
gcvb	pm_rs04910	0.4631	0	1199	sRNARFTarget
gcvb	rpob	0.4631	0	1200	sRNARFTarget
gcvb	pm_rs02965	0.46304	0	1201	sRNARFTarget
gcvb	pm_rs03465	0.46303	0	1202	sRNARFTarget
gcvb	pm_rs01850	0.46298	0	1203	sRNARFTarget
gcvb	pm_rs02885	0.46298	0	1204	sRNARFTarget
gcvb	pm_rs04635	0.4629	0	1205	sRNARFTarget
gcvb	fole	0.46288	0	1206	sRNARFTarget
gcvb	pm_rs00420	0.46286	0	1207	sRNARFTarget
gcvb	pm_rs04340	0.46286	0	1208	sRNARFTarget
gcvb	pm_rs08350	0.46281	0	1209	sRNARFTarget
gcvb	pm_rs04120	0.46279	0	1210	sRNARFTarget
gcvb	pm_rs03090	0.46275	0	1211	sRNARFTarget
gcvb	pm_rs08020	0.46275	0	1212	sRNARFTarget
gcvb	phet	0.46273	0	1213	sRNARFTarget
gcvb	pm_rs05270	0.46269	0	1214	sRNARFTarget
gcvb	pm_rs04820	0.46266	0	1215	sRNARFTarget
gcvb	pm_rs07580	0.46263	0	1216	sRNARFTarget
gcvb	rpll	0.46263	0	1217	sRNARFTarget
gcvb	pm_rs08640	0.46259	0	1218	sRNARFTarget
gcvb	pm_rs00265	0.46248	0	1219	sRNARFTarget
gcvb	pm_rs07465	0.46248	0	1220	sRNARFTarget
gcvb	pm_rs08030	0.46248	0	1221	sRNARFTarget
gcvb	pm_rs06790	0.46245	0	1222	sRNARFTarget
gcvb	pm_rs02950	0.46239	0	1223	sRNARFTarget
gcvb	pm_rs03850	0.46237	0	1224	sRNARFTarget
gcvb	pm_rs05490	0.46235	0	1225	sRNARFTarget
gcvb	pm_rs02325	0.4623	0	1226	sRNARFTarget
gcvb	pyre	0.4623	0	1227	sRNARFTarget
gcvb	pssa	0.46229	0	1228	sRNARFTarget
gcvb	pm_rs01280	0.46228	0	1229	sRNARFTarget
gcvb	pm_rs04410	0.46224	0	1230	sRNARFTarget
gcvb	pm_rs05115	0.46219	0	1231	sRNARFTarget
gcvb	pm_rs05320	0.46217	0	1232	sRNARFTarget
gcvb	pm_rs06275	0.46215	0	1233	sRNARFTarget
gcvb	pm_rs06500	0.46211	0	1234	sRNARFTarget
gcvb	rnfd	0.4621	0	1235	sRNARFTarget
gcvb	pm_rs09765	0.46197	0	1236	sRNARFTarget
gcvb	nhab	0.46196	0	1237	sRNARFTarget
gcvb	pm_rs01075	0.46195	0	1238	sRNARFTarget
gcvb	atpc	0.46194	0	1239	sRNARFTarget
gcvb	pm_rs00675	0.46192	0	1240	sRNARFTarget
gcvb	pm_rs03120	0.46191	0	1241	sRNARFTarget
gcvb	pm_rs02510	0.46185	0	1242	sRNARFTarget
gcvb	pm_rs08245	0.46185	0	1243	sRNARFTarget
gcvb	pm_rs06940	0.46183	0	1244	sRNARFTarget
gcvb	pm_rs02480	0.46178	0	1245	sRNARFTarget
gcvb	pm_rs01995	0.46175	0	1246	sRNARFTarget
gcvb	pm_rs01400	0.4617	0	1247	sRNARFTarget
gcvb	pm_rs06675	0.4617	0	1248	sRNARFTarget
gcvb	pm_rs01315	0.46165	0	1249	sRNARFTarget
gcvb	pm_rs07090	0.46165	0	1250	sRNARFTarget
gcvb	murp	0.4615	0	1251	sRNARFTarget
gcvb	pm_rs10050	0.4615	0	1252	sRNARFTarget
gcvb	pm_rs00955	0.46149	0	1253	sRNARFTarget
gcvb	pm_rs03810	0.46149	0	1254	sRNARFTarget
gcvb	pm_rs00215	0.46148	1	1255	sRNARFTarget
gcvb	pm_rs03110	0.46144	0	1256	sRNARFTarget
gcvb	pm_rs10080	0.46144	0	1257	sRNARFTarget
gcvb	pm_rs08740	0.4614	0	1258	sRNARFTarget
gcvb	pm_rs06775	0.4613	0	1259	sRNARFTarget
gcvb	pm_rs06830	0.46129	0	1260	sRNARFTarget
gcvb	pm_rs00885	0.46127	0	1261	sRNARFTarget
gcvb	pm_rs09400	0.46126	0	1262	sRNARFTarget
gcvb	pm_rs04035	0.46119	0	1263	sRNARFTarget
gcvb	pm_rs02765	0.46115	0	1264	sRNARFTarget
gcvb	pm_rs06325	0.46106	0	1265	sRNARFTarget
gcvb	pm_rs07015	0.46105	0	1266	sRNARFTarget
gcvb	pm_rs07055	0.46105	0	1267	sRNARFTarget
gcvb	pm_rs08650	0.461	0	1268	sRNARFTarget
gcvb	pm_rs02030	0.46098	0	1269	sRNARFTarget
gcvb	pm_rs03105	0.46096	0	1270	sRNARFTarget
gcvb	pm_rs08000	0.46094	0	1271	sRNARFTarget
gcvb	pm_rs06140	0.46093	0	1272	sRNARFTarget
gcvb	pm_rs08535	0.46092	0	1273	sRNARFTarget
gcvb	pm_rs08695	0.46092	0	1274	sRNARFTarget
gcvb	pm_rs07270	0.46085	0	1275	sRNARFTarget
gcvb	pm_rs05460	0.46075	0	1276	sRNARFTarget
gcvb	pm_rs02015	0.4607	0	1277	sRNARFTarget
gcvb	pm_rs04685	0.46063	0	1278	sRNARFTarget
gcvb	pm_rs02125	0.46062	0	1279	sRNARFTarget
gcvb	pm_rs04395	0.4606	0	1280	sRNARFTarget
gcvb	pm_rs06680	0.46059	0	1281	sRNARFTarget
gcvb	pm_rs03715	0.46058	0	1282	sRNARFTarget
gcvb	pm_rs01000	0.46057	0	1283	sRNARFTarget
gcvb	pm_rs01700	0.46047	0	1284	sRNARFTarget
gcvb	pm_rs02300	0.46045	0	1285	sRNARFTarget
gcvb	pm_rs08175	0.46045	0	1286	sRNARFTarget
gcvb	pm_rs08260	0.46043	0	1287	sRNARFTarget
gcvb	pm_rs00220	0.46041	0	1288	sRNARFTarget
gcvb	pm_rs08905	0.46039	0	1289	sRNARFTarget
gcvb	pm_rs00760	0.46034	0	1290	sRNARFTarget
gcvb	pm_rs01115	0.46034	0	1291	sRNARFTarget
gcvb	pm_rs01570	0.46033	0	1292	sRNARFTarget
gcvb	pm_rs07215	0.46033	0	1293	sRNARFTarget
gcvb	pm_rs08690	0.46031	0	1294	sRNARFTarget
gcvb	pm_rs10020	0.46025	0	1295	sRNARFTarget
gcvb	pm_rs03345	0.46024	0	1296	sRNARFTarget
gcvb	pm_rs00050	0.46022	0	1297	sRNARFTarget
gcvb	lpxc	0.46021	0	1298	sRNARFTarget
gcvb	pm_rs06970	0.4602	0	1299	sRNARFTarget
gcvb	pm_rs04030	0.46017	0	1300	sRNARFTarget
gcvb	deod	0.46011	0	1301	sRNARFTarget
gcvb	pm_rs05215	0.46009	0	1302	sRNARFTarget
gcvb	pm_rs00695	0.46007	0	1303	sRNARFTarget
gcvb	pm_rs09790	0.46006	0	1304	sRNARFTarget
gcvb	pm_rs07660	0.46002	0	1305	sRNARFTarget
gcvb	pepn	0.46001	0	1306	sRNARFTarget
gcvb	pm_rs05240	0.45999	0	1307	sRNARFTarget
gcvb	pm_rs00940	0.45992	0	1308	sRNARFTarget
gcvb	pm_rs08925	0.45987	0	1309	sRNARFTarget
gcvb	pm_rs09495	0.45979	0	1310	sRNARFTarget
gcvb	pm_rs05965	0.45977	0	1311	sRNARFTarget
gcvb	pm_rs06520	0.45976	0	1312	sRNARFTarget
gcvb	pm_rs08015	0.4597	0	1313	sRNARFTarget
gcvb	pm_rs03330	0.45967	0	1314	sRNARFTarget
gcvb	pm_rs09770	0.45961	0	1315	sRNARFTarget
gcvb	pm_rs04380	0.4596	0	1316	sRNARFTarget
gcvb	pm_rs04570	0.45958	0	1317	sRNARFTarget
gcvb	pm_rs00605	0.45957	0	1318	sRNARFTarget
gcvb	pnta	0.45957	0	1319	sRNARFTarget
gcvb	pm_rs07165	0.45956	0	1320	sRNARFTarget
gcvb	pm_rs02940	0.45952	0	1321	sRNARFTarget
gcvb	sbcb	0.45949	0	1322	sRNARFTarget
gcvb	pm_rs01750	0.45939	0	1323	sRNARFTarget
gcvb	dnae	0.45932	0	1324	sRNARFTarget
gcvb	pm_rs01625	0.45932	0	1325	sRNARFTarget
gcvb	srla	0.45928	0	1326	sRNARFTarget
gcvb	pm_rs00520	0.45924	0	1327	sRNARFTarget
gcvb	pm_rs05000	0.45919	0	1328	sRNARFTarget
gcvb	pm_rs03905	0.45917	0	1329	sRNARFTarget
gcvb	pm_rs06755	0.45917	0	1330	sRNARFTarget
gcvb	pm_rs01845	0.45911	0	1331	sRNARFTarget
gcvb	pm_rs04225	0.45908	0	1332	sRNARFTarget
gcvb	pm_rs08775	0.45902	0	1333	sRNARFTarget
gcvb	pm_rs08240	0.459	0	1334	sRNARFTarget
gcvb	apah	0.45895	0	1335	sRNARFTarget
gcvb	pm_rs04150	0.45881	0	1336	sRNARFTarget
gcvb	pm_rs03585	0.45876	0	1337	sRNARFTarget
gcvb	pm_rs10375	0.45876	0	1338	sRNARFTarget
gcvb	cysb	0.4587	0	1339	sRNARFTarget
gcvb	pm_rs08520	0.45869	0	1340	sRNARFTarget
gcvb	fecb	0.45859	0	1341	sRNARFTarget
gcvb	pm_rs01630	0.45859	0	1342	sRNARFTarget
gcvb	pm_rs04860	0.45859	0	1343	sRNARFTarget
gcvb	pm_rs08605	0.45858	0	1344	sRNARFTarget
gcvb	pm_rs01610	0.45857	0	1345	sRNARFTarget
gcvb	pm_rs01975	0.45855	0	1346	sRNARFTarget
gcvb	pm_rs09630	0.45853	0	1347	sRNARFTarget
gcvb	tpx	0.45853	0	1348	sRNARFTarget
gcvb	pm_rs00410	0.4585	0	1349	sRNARFTarget
gcvb	pm_rs05645	0.4584	0	1350	sRNARFTarget
gcvb	pm_rs10270	0.45839	0	1351	sRNARFTarget
gcvb	pm_rs01930	0.45838	0	1352	sRNARFTarget
gcvb	uhpt	0.45836	0	1353	sRNARFTarget
gcvb	pm_rs09430	0.45832	0	1354	sRNARFTarget
gcvb	pm_rs01320	0.4583	0	1355	sRNARFTarget
gcvb	pm_rs07405	0.45828	0	1356	sRNARFTarget
gcvb	ribh	0.4582	0	1357	sRNARFTarget
gcvb	pm_rs08720	0.45815	0	1358	sRNARFTarget
gcvb	carb	0.45808	0	1359	sRNARFTarget
gcvb	pm_rs00630	0.45803	0	1360	sRNARFTarget
gcvb	pm_rs02565	0.45801	0	1361	sRNARFTarget
gcvb	pm_rs07350	0.45799	0	1362	sRNARFTarget
