sRNA	mRNA	Score	Class
psrr1	slr0628	0.94546	0
isar1	sll0402	0.94541	0
isar1	sll0069	0.94523	0
psrr1	slr0348	0.94522	0
psrr1	sll1204	0.94509	0
isar1	slr1656	0.94506	0
psrr1	sll0376	0.94504	0
isar1	sll1326	0.94503	0
isar1	sll0644	0.94492	0
psrr1	slr0095	0.94489	0
isar1	slr1776	0.94487	0
psrr1	sll1005	0.94483	0
isar1	slr1138	0.94477	0
isar1	slr1274	0.94474	0
isar1	ssr2551	0.94474	0
isar1	slr0446	0.94464	0
isar1	sll0947	0.94462	0
psrr1	slr1516	0.94452	0
isar1	sll0136	0.94451	0
psrr1	sll1441	0.9443	0
isar1	slr0009	0.94425	0
isar1	slr0985	0.94419	0
isar1	sll1096	0.94414	0
isar1	slr1945	0.94414	0
isar1	sll0910	0.94395	0
isar1	sll0226	0.94388	0
isar1	sll0410	0.94388	0
psrr1	slr1652	0.94388	0
isar1	sll0281	0.94384	0
psrr1	sll1722	0.94384	0
isar1	sll0784	0.94365	0
isar1	slr1506	0.94351	0
isar1	slr1509	0.94348	0
isar1	sll0482	0.94345	0
isar1	slr1803	0.94344	0
psrr1	sll1191	0.94344	0
isar1	slr2082	0.9433	0
isar1	sll1237	0.94322	0
isar1	slr2089	0.94321	0
isar1	sll0938	0.94304	0
isar1	slr1045	0.94283	0
psrr1	sll0018	0.9428	0
isar1	sll1582	0.94266	0
isar1	slr0325	0.94257	0
isar1	sll0480	0.94254	0
isar1	slr1052	0.94251	0
isar1	ssl0467	0.94248	0
isar1	ssr2554	0.94239	0
psrr1	sll0827	0.9422	0
psrr1	slr1340	0.9422	0
isar1	sll1743	0.94212	0
isar1	slr2000	0.94211	0
psrr1	slr0962	0.94198	0
isar1	sll0194	0.94174	0
isar1	sll1057	0.94159	0
isar1	sll1127	0.94157	0
isar1	slr1849	0.94145	0
isar1	sll0998	0.94144	0
isar1	sll1655	0.94131	0
isar1	slr0457	0.9413	0
isar1	sll0148	0.94122	0
isar1	slr0001	0.94119	0
isar1	slr0444	0.94115	0
psrr1	slr1702	0.94113	0
isar1	sll0759	0.94089	0
isar1	sll0072	0.94082	0
psrr1	slr0823	0.94071	0
isar1	slr0488	0.94069	0
isar1	ssl0564	0.94066	0
isar1	sll0336	0.94065	0
psrr1	sll1159	0.94059	0
psrr1	slr1215	0.94055	0
isar1	sll1911	0.94053	0
isar1	slr0884	0.94045	0
psrr1	slr0838	0.9403	0
isar1	slr0394	0.94026	0
psrr1	slr0050	0.94012	0
psrr1	slr0084	0.94011	0
isar1	sll0927	0.93996	0
psrr1	slr0373	0.93995	0
psrr1	slr0605	0.93994	0
psrr1	slr1800	0.9398	0
isar1	slr1042	0.9396	0
psrr1	sll1949	0.93951	0
isar1	sll1809	0.93933	0
isar1	slr1434	0.93926	0
isar1	sll1477	0.93921	0
psrr1	ssl3044	0.93898	0
psrr1	sll1553	0.93895	0
psrr1	ssr1114	0.93891	0
isar1	sll0590	0.9389	0
isar1	sll1704	0.93878	0
psrr1	sll1121	0.93867	0
isar1	slr0835	0.93865	0
psrr1	sll1002	0.93862	0
isar1	slr1910	0.93859	0
psrr1	sll1558	0.93858	0
psrr1	ssl1498	0.93851	0
isar1	slr1001	0.9385	0
isar1	sll1251	0.93844	0
psrr1	slr0059	0.93844	0
isar1	sll1002	0.93843	0
isar1	sll1135	0.93837	0
isar1	slr0415	0.93835	0
isar1	slr0473	0.9383	0
isar1	ssr2843	0.93824	0
psrr1	sll1498	0.93814	0
psrr1	sll1363	0.93798	0
psrr1	ssl0601	0.93798	0
psrr1	sll0060	0.93795	0
isar1	sll0249	0.93794	0
psrr1	slr0974	0.9379	0
isar1	ssl1255	0.93789	0
isar1	slr1097	0.93785	0
isar1	slr0955	0.93781	0
psrr1	slr0947	0.93776	0
psrr1	ssl3291	0.93776	0
psrr1	sll0328	0.93759	0
isar1	sll0855	0.93757	0
psrr1	slr0269	0.93757	0
psrr1	sll0198	0.93756	0
isar1	slr0395	0.9375	0
isar1	slr1744	0.93747	0
isar1	slr0878	0.93741	0
isar1	sll0273	0.93738	0
isar1	slr0930	0.93732	0
isar1	sll0493	0.93728	0
isar1	slr0280	0.93723	0
psrr1	sll1691	0.93719	0
psrr1	slr0743a	0.93718	0
isar1	slr0063	0.93717	0
isar1	sll1577	0.93715	0
psrr1	sll0170	0.93713	0
psrr1	slr1966	0.93711	0
isar1	slr1219	0.93709	0
psrr1	slr2128	0.93705	0
isar1	slr1597	0.93703	0
isar1	slr0847	0.937	0
isar1	slr1291	0.937	0
isar1	sll1869	0.93698	0
isar1	sll0751	0.93683	0
psrr1	slr0808	0.93682	0
isar1	sll0477	0.93675	0
isar1	slr0713	0.93666	0
isar1	slr0964	0.93665	0
isar1	slr0549	0.93663	0
psrr1	sll0772	0.93659	0
isar1	sll0051	0.9365	0
isar1	slr1678	0.9365	0
psrr1	sll0210	0.93645	0
isar1	sll0381	0.93641	0
psrr1	slr0014	0.93632	0
isar1	slr0345	0.93629	0
psrr1	slr0989	0.93623	0
isar1	slr0596	0.93619	0
psrr1	slr1919	0.93616	0
isar1	slr0650	0.93613	0
isar1	slr0989	0.93611	0
isar1	slr2047	0.93611	0
isar1	slr1549	0.93609	0
psrr1	slr0698	0.93608	0
isar1	slr0793	0.93606	0
isar1	slr1209	0.93605	0
psrr1	slr1002	0.93586	0
isar1	sll0506	0.93574	0
isar1	slr0870	0.93564	0
isar1	slr0904	0.93561	0
isar1	slr0231	0.93545	0
psrr1	slr0937	0.93543	0
isar1	sll1571	0.93537	0
psrr1	sll0849	0.93537	0
psrr1	slr1731	0.93533	0
psrr1	sll1056	0.9353	0
isar1	sll0301	0.93508	0
isar1	sll0362	0.93506	0
psrr1	slr0036	0.93502	0
psrr1	slr1295	0.93501	0
isar1	slr0502	0.93489	0
isar1	sll1624	0.93482	0
isar1	slr1101	0.93475	0
isar1	sll1946	0.9347	0
psrr1	sll0157	0.93464	0
psrr1	sll0862	0.93464	0
isar1	sll1626	0.9346	0
isar1	slr0007	0.93458	0
psrr1	slr1811	0.93451	0
isar1	sll0696	0.93447	0
isar1	slr0477	0.93438	0
isar1	sll1425	0.93428	0
isar1	sll1501	0.93417	0
psrr1	sll0594	0.93403	0
psrr1	slr0953	0.93402	0
psrr1	slr1939	0.93399	0
psrr1	slr2047	0.93395	0
psrr1	sll1463	0.93391	0
isar1	sll1202	0.93386	0
isar1	slr1899	0.93378	0
psrr1	slr0636	0.93375	0
isar1	sll0005	0.93374	0
isar1	sll1898	0.93373	0
isar1	slr1916	0.93368	0
isar1	slr1317	0.93356	0
psrr1	slr0917	0.93331	0
psrr1	slr1031	0.93314	0
isar1	sll0418	0.9331	0
psrr1	sll0271	0.93305	0
psrr1	sll0408	0.93299	0
isar1	slr1795	0.93293	0
isar1	sll0456	0.93287	0
isar1	slr0091	0.93286	0
psrr1	sll0451	0.93285	0
isar1	sll1053	0.93275	0
isar1	slr0801	0.93273	0
isar1	sll0565	0.93262	0
isar1	slr0589	0.93251	0
isar1	sll1870	0.9324	0
psrr1	slr0044	0.9324	0
isar1	slr0600	0.93232	0
isar1	sll0790	0.93224	0
isar1	slr0435	0.93224	0
isar1	sll2010	0.93221	0
isar1	slr0321	0.93219	0
isar1	slr1826	0.93212	0
isar1	slr0646	0.93206	0
psrr1	slr2083	0.93202	0
psrr1	sll1022	0.93201	0
psrr1	sll1868	0.93198	0
isar1	sll1498	0.93191	0
psrr1	slr1170	0.93188	0
isar1	slr1634	0.93181	0
psrr1	sll0482	0.9318	0
isar1	sll1383	0.93178	0
psrr1	slr1710	0.9316	0
isar1	slr1886	0.93146	0
psrr1	slr1101	0.93133	0
isar1	slr1927	0.93122	0
isar1	sll1803	0.93105	0
isar1	sll1671	0.93077	0
psrr1	sll0521	0.93076	0
isar1	slr0055	0.93069	0
isar1	sll1807	0.93062	0
isar1	sll1713	0.93056	0
psrr1	sll1950	0.93043	0
isar1	slr1724	0.93042	0
isar1	sll1353	0.93033	0
psrr1	sll1444	0.93028	0
isar1	sll1294	0.93018	0
psrr1	ssl0787	0.93002	0
isar1	sll0762	0.92993	0
isar1	slr0917	0.92989	0
psrr1	sll1942	0.92982	0
isar1	sll0594	0.92978	0
isar1	sll1512	0.92978	0
psrr1	slr0374	0.92969	0
psrr1	sll0027	0.9296	0
isar1	ssr1528	0.92958	0
isar1	sll1910	0.92953	0
psrr1	sll0727	0.92947	0
psrr1	slr1934	0.92944	0
psrr1	slr2038	0.92929	0
isar1	slr1520	0.92925	0
isar1	sll0902	0.92901	0
psrr1	slr0345	0.929	0
psrr1	sll0603	0.92889	0
isar1	sll0395	0.92886	0
isar1	slr0825	0.9288	0
isar1	sll1628	0.9286	0
isar1	slr1046	0.92859	0
psrr1	sll0066	0.92855	0
isar1	slr0491	0.92842	0
isar1	slr0804	0.9284	0
isar1	sll0397	0.9283	0
isar1	sll0040	0.92821	0
isar1	slr1330	0.92817	0
psrr1	slr1476	0.92806	0
isar1	slr1303	0.92796	0
psrr1	slr1205	0.92791	0
isar1	slr0862	0.92773	0
isar1	sll1744	0.92771	0
isar1	sll1665	0.92766	0
isar1	ssl2971	0.92765	0
isar1	slr1204	0.92762	0
psrr1	slr1116	0.92753	0
isar1	sll0926	0.9271	0
isar1	slr1860	0.92709	0
isar1	ssr2049	0.92709	0
isar1	sll0335	0.927	0
psrr1	slr0549	0.92698	0
isar1	sll1187	0.92697	0
psrr1	slr1559	0.92691	0
psrr1	sll1615	0.92688	0
psrr1	slr0322	0.92687	0
psrr1	slr1706	0.92677	0
isar1	slr0064	0.92675	0
isar1	sll1530	0.92665	0
psrr1	sll1371	0.92657	0
isar1	sll0915	0.9263	0
psrr1	slr1675	0.92627	0
psrr1	slr1331	0.92623	0
isar1	slr0678	0.9262	0
psrr1	sll0043	0.92611	0
isar1	sll1260	0.92606	0
isar1	slr1946	0.92594	0
isar1	sll0261	0.92591	0
psrr1	slr1105	0.92586	0
isar1	sll1773	0.92574	0
isar1	sll0609	0.92563	0
psrr1	slr1424	0.92559	0
psrr1	sll0290	0.92551	0
psrr1	sll1427	0.92546	0
isar1	ssl2874	0.92528	0
isar1	sll0662	0.92523	0
psrr1	sll1683	0.92522	0
psrr1	slr1826	0.92508	0
isar1	sll0892	0.92497	0
isar1	slr1099	0.92474	0
psrr1	slr1674	0.92473	0
isar1	slr1608	0.92466	0
psrr1	sll1442	0.92461	0
psrr1	sll1763	0.92447	0
isar1	slr2031	0.92437	0
psrr1	slr0721	0.92414	0
isar1	sll0487	0.92413	0
psrr1	sll1767	0.92401	0
psrr1	sll0217	0.92397	0
isar1	slr0320	0.92391	0
isar1	slr2025	0.92389	0
isar1	slr0220	0.92386	0
isar1	ssl3436	0.92384	0
psrr1	ssr1766	0.92383	0
isar1	sll1087	0.9238	0
isar1	sll0163	0.92376	0
isar1	slr0427	0.92372	0
psrr1	slr0677	0.92351	0
psrr1	slr1329	0.92338	0
psrr1	sll1749	0.92333	0
psrr1	slr1174	0.92332	0
isar1	slr0066	0.92331	0
psrr1	sll1382	0.92328	0
psrr1	sll0269	0.92325	0
isar1	slr1592	0.92318	0
isar1	slr0056	0.92317	0
psrr1	ssr3409	0.92312	0
isar1	slr0680	0.92311	0
isar1	sll0868	0.92303	0
isar1	slr1718	0.92298	0
isar1	sll0832	0.92294	0
isar1	slr1545	0.92287	0
psrr1	sll1102	0.92272	0
isar1	sll0522	0.92268	0
psrr1	sll1440	0.9226	0
isar1	slr1740	0.92259	0
psrr1	slr1226	0.92256	0
psrr1	slr0725	0.92252	0
isar1	slr0108	0.92242	0
psrr1	sll0078	0.92231	0
psrr1	sll1733	0.92199	0
psrr1	sll0639	0.92194	0
isar1	sll0033	0.92179	0
isar1	slr1228	0.92167	0
isar1	sll1864	0.92145	0
isar1	sll1444	0.9213	0
isar1	sll0272	0.92128	0
psrr1	sll0033	0.92126	0
isar1	slr0111	0.92125	0
isar1	slr0434	0.92123	0
isar1	slr0816	0.92113	0
isar1	slr0789	0.92109	0
isar1	slr0233	0.92108	0
isar1	slr2144	0.92108	0
isar1	sll1154	0.92104	0
isar1	sll1106	0.92097	0
isar1	slr2067	0.92087	0
isar1	ssr3532	0.92075	0
psrr1	slr0055	0.92069	0
isar1	sll1786	0.92067	0
psrr1	ssl3432	0.92056	0
psrr1	sll0759	0.92054	0
isar1	slr0640	0.9205	0
psrr1	sll0716	0.92047	0
psrr1	ssl0453	0.92045	0
psrr1	slr0990	0.92021	0
psrr1	sll1151	0.92016	0
psrr1	slr1531	0.92004	0
isar1	sll1443	0.91993	0
isar1	slr1077	0.91987	0
isar1	slr1641	0.91976	0
psrr1	sll2001	0.91948	0
psrr1	sll0293	0.91941	0
psrr1	slr1545	0.91941	0
isar1	sll1533	0.91937	0
isar1	sll0496	0.91935	0
psrr1	slr0018	0.91927	0
isar1	slr1248	0.91919	0
psrr1	slr0204	0.91914	0
psrr1	sll1019	0.91905	0
psrr1	sll1308	0.91899	0
psrr1	slr0692	0.91899	0
isar1	sll0546	0.91892	0
psrr1	slr0506	0.91881	0
isar1	sll0448	0.91873	0
psrr1	sll1958	0.91872	0
psrr1	slr0436	0.91865	0
psrr1	sll0099	0.91831	0
psrr1	sll1960	0.91829	0
isar1	sll1957	0.91823	0
isar1	slr2131	0.91818	0
psrr1	sll1573	0.91813	0
psrr1	slr0649	0.91808	0
psrr1	slr1986	0.91798	0
isar1	sll1820	0.91795	0
isar1	sll1563	0.91792	0
psrr1	sll0282	0.9179	0
isar1	slr1380	0.91786	0
psrr1	ssr3304	0.91777	0
isar1	sll1283	0.91765	0
psrr1	sll1743	0.91762	0
psrr1	sll0495	0.91757	0
psrr1	sll0221	0.91752	0
isar1	slr1356	0.91717	0
psrr1	sll1679	0.91713	0
psrr1	slr2058	0.91712	0
psrr1	sll1623	0.91684	0
isar1	slr1206	0.91657	0
psrr1	ssl1426	0.91654	0
psrr1	sll1244	0.91649	0
isar1	sll1797	0.91646	0
isar1	sll1572	0.91645	0
psrr1	slr0950	0.91645	0
psrr1	sll2009	0.91636	0
psrr1	slr1127	0.91634	0
psrr1	sll1550	0.91616	0
psrr1	slr0794	0.91616	0
psrr1	slr0734	0.91601	0
isar1	ssl3712	0.91598	0
isar1	slr0081	0.91563	0
psrr1	sll1233	0.91553	0
psrr1	slr1940	0.91553	0
psrr1	sll0257	0.91551	0
psrr1	sll0797	0.91537	0
isar1	ssl2922	0.91529	0
psrr1	slr1567	0.9152	0
psrr1	slr0020	0.91515	0
isar1	slr0943	0.91511	0
psrr1	slr1879	0.91509	0
psrr1	sll1095	0.91499	0
psrr1	sll1418	0.91486	0
psrr1	sll0825	0.91483	0
isar1	sll1156	0.91472	0
isar1	ssr3383	0.91442	0
psrr1	sll0288	0.9144	0
isar1	slr0949	0.91436	0
isar1	sll1564	0.91434	0
isar1	slr1639	0.91425	0
isar1	slr0534	0.91419	0
psrr1	sll0857	0.91419	0
isar1	slr1249	0.91397	0
psrr1	sll0041	0.91388	0
isar1	slr0243	0.91379	0
isar1	sll1282	0.91377	0
isar1	sll0473	0.91366	0
psrr1	slr0590	0.9136	0
isar1	sll0543	0.91359	0
isar1	slr1984	0.91358	0
psrr1	sll1078	0.91353	0
isar1	sll1221	0.91329	0
psrr1	slr0193	0.91322	0
isar1	slr2032	0.91321	0
psrr1	sll0493	0.91318	0
psrr1	sll0569	0.91314	0
isar1	sll1973	0.91279	0
isar1	slr0061	0.91269	0
psrr1	slr1469	0.91233	0
isar1	slr0670	0.91216	0
isar1	slr1230	0.91211	0
psrr1	slr0846	0.91208	0
isar1	slr1198	0.91206	0
isar1	sll1913	0.912	0
psrr1	slr1419	0.91175	0
isar1	sll1510	0.91173	0
isar1	sll1041	0.91167	0
psrr1	sll1035	0.91158	0
isar1	slr0366	0.91157	0
psrr1	sll1965	0.91143	0
isar1	sll0997	0.91122	0
psrr1	ssr3341	0.9112	0
isar1	slr0601	0.91112	0
psrr1	sll1946	0.91101	0
isar1	sll1514	0.911	0
isar1	sll1688	0.9109	0
psrr1	sll0853	0.9106	0
psrr1	slr1272	0.91034	0
isar1	slr1070	0.91015	0
isar1	slr1436	0.91003	0
psrr1	sll0336	0.90973	0
isar1	sll1980	0.90968	0
isar1	sll1725	0.90959	0
psrr1	sll0199	0.90956	0
psrr1	sll1527	0.90949	0
isar1	sll1750	0.90947	0
psrr1	sll0485	0.90946	0
isar1	sll0625	0.90933	0
psrr1	slr1511	0.90927	0
isar1	slr1215	0.90908	0
isar1	slr1085	0.909	0
psrr1	slr0111	0.90875	0
isar1	sll1642	0.90865	0
isar1	sll0860	0.90864	0
psrr1	sll1254	0.90857	0
isar1	ssl2420	0.90853	0
psrr1	sll1424	0.90851	0
isar1	sll0765	0.90817	0
isar1	slr1235	0.90817	0
psrr1	sll0609	0.90805	0
isar1	sll1660	0.90803	0
isar1	slr1104	0.908	0
isar1	ssr2009	0.90796	0
isar1	slr0022	0.90778	0
psrr1	sll0565	0.90774	0
isar1	slr1544	0.90765	0
isar1	ssl3432	0.90764	0
psrr1	sll1818	0.90762	0
isar1	slr0607	0.90759	0
isar1	slr1998	0.90745	0
isar1	slr2070	0.90745	0
isar1	slr0348	0.90743	0
isar1	slr1140	0.90734	0
isar1	slr0861	0.90731	0
psrr1	sll0274	0.90698	0
isar1	slr0623	0.90686	0
psrr1	slr0147	0.90686	0
psrr1	sll1025	0.90683	0
psrr1	sll0053	0.90682	0
psrr1	ssr0336	0.90681	0
psrr1	slr0662	0.90677	0
psrr1	slr1472	0.90676	0
psrr1	sll1374	0.90661	0
psrr1	slr2060	0.90645	0
psrr1	sll1696	0.90643	0
isar1	ssr3341	0.9064	0
isar1	slr0770	0.90628	0
psrr1	sll0228	0.90625	0
psrr1	sll2011	0.90613	0
isar1	slr0145	0.90604	0
isar1	slr1969	0.90601	0
isar1	sll1630	0.90591	0
isar1	ssr1558	0.90576	0
psrr1	slr0058	0.90574	0
isar1	sll0909	0.90565	0
isar1	sll1583	0.9053	0
psrr1	slr0007	0.9053	0
isar1	sll0606	0.90525	0
psrr1	slr1748	0.90516	0
isar1	sll0270	0.90511	0
psrr1	slr0633	0.90499	0
psrr1	sll1435	0.90498	0
isar1	sll1520	0.90496	0
isar1	sll1534	0.90495	0
psrr1	slr0033	0.90494	0
psrr1	sll1205	0.90485	0
isar1	sll1669	0.90484	0
psrr1	sll0666	0.90477	0
isar1	sll0257	0.90474	0
psrr1	slr1867	0.90464	0
isar1	sll0185	0.90451	0
isar1	slr0014	0.90443	0
psrr1	slr0115	0.90441	0
psrr1	ssl2598	0.90441	0
isar1	slr2007	0.90431	0
isar1	slr0077	0.90418	1
isar1	slr1568	0.9041	0
psrr1	slr1912	0.90405	0
isar1	slr1073	0.90393	0
isar1	sll0593	0.90366	0
psrr1	slr0264	0.90363	0
psrr1	slr1887	0.90359	0
isar1	slr1413	0.90297	0
isar1	slr1170	0.90295	0
isar1	sll0603	0.90288	0
isar1	slr1484	0.9027	0
psrr1	slr0652	0.90266	0
psrr1	slr1767	0.90244	0
isar1	sll1101	0.90237	0
isar1	slr0369	0.90237	0
isar1	sll1399	0.90229	0
psrr1	sll0413	0.90223	0
isar1	slr0591	0.90222	0
psrr1	slr2073	0.90221	0
psrr1	sll0875	0.90219	0
psrr1	sll2003	0.90209	0
isar1	sll1941	0.90204	0
isar1	sll0626	0.90193	0
isar1	ssr1768	0.90193	0
isar1	sll1020	0.90188	0
psrr1	sll0416	0.90182	0
psrr1	sll0496	0.90176	0
isar1	slr0541	0.90167	0
psrr1	ssl0738	0.90152	0
psrr1	sll1507	0.9015	0
psrr1	slr1368	0.90136	0
psrr1	sll1512	0.9013	0
psrr1	slr0957	0.90128	0
psrr1	slr1096	0.90095	0
psrr1	sll1213	0.90074	0
psrr1	slr1160	0.90063	0
psrr1	sll0096	0.90027	0
psrr1	slr1913	0.90001	0
isar1	sll0615	0.89998	0
psrr1	slr1789	0.89991	0
psrr1	slr1529	0.89965	0
psrr1	ssr3184	0.89962	0
isar1	slr1212	0.89959	0
psrr1	sll1319	0.89955	0
psrr1	sll1284	0.89939	0
psrr1	sll1746	0.89936	0
isar1	sll0861	0.8992	0
psrr1	slr1278	0.89912	0
isar1	sll1349	0.89874	0
isar1	slr0950	0.89871	0
psrr1	slr0214	0.89861	0
psrr1	ssr2912	0.89859	0
psrr1	slr1276	0.89852	0
psrr1	slr1533	0.89837	0
isar1	slr0899	0.89835	0
isar1	sll0896	0.8983	0
psrr1	slr0015	0.8982	0
isar1	slr0151	0.89818	0
psrr1	sml0007	0.89814	0
psrr1	slr1267	0.89806	0
psrr1	sll0578	0.89795	0
isar1	sll1003	0.89794	0
isar1	slr0919	0.89777	0
isar1	slr1867	0.89775	0
psrr1	slr0606	0.89775	0
isar1	sll0377	0.89761	0
psrr1	sll0281	0.89758	0
isar1	slr0312	0.89756	0
isar1	slr0119	0.89749	0
psrr1	sll1080	0.89738	0
isar1	slr1664	0.89716	0
psrr1	slr1560	0.89699	0
isar1	slr1300	0.8969	0
isar1	slr0719	0.89674	0
psrr1	sll0514	0.89667	0
isar1	sll1434	0.89653	0
psrr1	slr0236	0.89647	0
psrr1	slr1837	0.89644	0
isar1	sll1806	0.8964	0
isar1	slr0059	0.89627	0
psrr1	sll0382	0.89627	0
psrr1	sll0245	0.89623	0
psrr1	slr2071	0.89623	0
isar1	sll0430	0.8962	0
isar1	sll1835	0.89614	0
isar1	slr0734	0.89595	0
isar1	sll0635	0.89593	0
isar1	slr1023	0.89587	0
psrr1	slr0740	0.89586	0
psrr1	slr1897	0.89581	0
isar1	sll1277	0.8957	0
isar1	slr1857	0.8956	0
isar1	sll1995	0.89543	0
psrr1	sll0380	0.89543	0
isar1	sll0103	0.89538	0
psrr1	sll1462	0.89535	0
isar1	sll0486	0.89532	0
psrr1	slr1838	0.8953	0
isar1	slr1729	0.89518	0
psrr1	slr1626	0.89518	0
isar1	slr1732	0.89503	0
isar1	slr0587	0.89496	0
isar1	slr0146	0.8948	0
isar1	slr1109	0.89467	0
psrr1	ssl2595	0.89453	0
isar1	slr1609	0.89447	0
isar1	slr1982	0.8943	0
psrr1	slr0351	0.89427	0
psrr1	slr0880	0.89413	0
psrr1	slr1302	0.89413	0
isar1	sll0290	0.89412	0
psrr1	slr0623	0.89411	0
psrr1	slr0612	0.894	0
psrr1	slr0426	0.89383	0
isar1	sll1800	0.89338	0
isar1	slr1253	0.89333	0
isar1	sll1430	0.89329	0
psrr1	sll1787	0.89329	0
psrr1	sll0144	0.89325	0
psrr1	sll1482	0.89317	0
psrr1	slr1495	0.89301	0
isar1	slr1115	0.89296	0
isar1	slr0443	0.8927	0
isar1	slr1350	0.89252	0
isar1	sll0518	0.89245	0
isar1	sll1281	0.89242	0
psrr1	slr1128	0.89231	0
psrr1	slr1951	0.89228	0
isar1	slr1994	0.89219	0
isar1	sll2009	0.89195	0
isar1	slr1376	0.8919	0
psrr1	sll0036	0.89176	0
psrr1	slr0661	0.89172	0
isar1	sll0614	0.89169	0
isar1	slr1293	0.89168	0
isar1	sll1708	0.89143	0
isar1	sll0541	0.89127	0
psrr1	sll1959	0.89117	0
psrr1	sll1509	0.89106	0
isar1	slr1885	0.89101	0
isar1	slr0959	0.89097	0
psrr1	slr1816	0.89091	0
isar1	slr0284	0.89075	0
psrr1	sll1852	0.8906	0
psrr1	slr1339	0.89056	0
isar1	sll1234	0.89055	0
psrr1	sll0372	0.89044	0
psrr1	slr1834	0.89025	0
psrr1	ssr2551	0.89021	0
isar1	sll1390	0.89005	0
isar1	slr2116	0.89	0
isar1	slr0326	0.8899	0
psrr1	sll0846	0.88978	0
psrr1	slr1910	0.88976	0
psrr1	sll0017	0.88968	0
psrr1	slr0016	0.88962	0
isar1	slr0033	0.88948	0
psrr1	slr1756	0.88947	0
isar1	sll0798	0.88921	0
psrr1	slr1045	0.88919	0
isar1	sll1029	0.88916	0
psrr1	slr0454	0.88914	0
psrr1	sll1477	0.88883	0
isar1	sll1818	0.88863	0
isar1	slr1644	0.88843	0
psrr1	sll0325	0.88843	0
psrr1	slr0644	0.88843	0
psrr1	sll1893	0.88842	0
isar1	slr1601	0.88838	0
isar1	sll1033	0.88819	0
psrr1	slr0503	0.88815	0
psrr1	slr0812	0.88807	0
isar1	slr1622	0.88805	0
isar1	smr0001	0.88802	0
psrr1	slr1918	0.88791	0
psrr1	sll1744	0.88789	0
isar1	slr0287	0.88772	0
psrr1	sll1451	0.8873	0
isar1	sml0001	0.88728	0
isar1	slr1738	0.8871	0
isar1	sll0421	0.88705	0
psrr1	ssl3441	0.88691	0
isar1	sll1225	0.8867	0
isar1	slr1322	0.88663	0
isar1	slr1521	0.88646	0
psrr1	slr1159	0.88597	0
psrr1	sll1085	0.8859	0
psrr1	sll0900	0.88589	0
isar1	slr0903	0.88583	0
isar1	slr2130	0.88574	0
isar1	slr0993	0.88567	0
isar1	slr0741	0.88564	0
psrr1	slr1334	0.88542	0
psrr1	slr0951	0.88535	0
isar1	sll0856	0.88528	0
isar1	slr0774	0.88528	0
psrr1	sll1245	0.8852	0
psrr1	sll1395	0.88513	0
psrr1	slr1596	0.88512	0
psrr1	sll1486	0.88511	0
isar1	sll1814	0.88502	0
psrr1	sll1261	0.88501	0
isar1	slr1429	0.88499	0
psrr1	sll0383	0.88492	0
psrr1	sll0995	0.88491	0
psrr1	sll0593	0.88488	0
psrr1	sll0895	0.88465	0
isar1	sll1051	0.88461	0
isar1	slr1485	0.8846	0
psrr1	slr1203	0.88454	0
isar1	sll0095	0.88453	0
psrr1	slr1376	0.88428	0
isar1	slr0748	0.88417	0
psrr1	slr1979	0.88412	0
isar1	slr0695	0.8841	0
psrr1	sll0080	0.88395	0
isar1	sll0982	0.88386	0
isar1	sll1687	0.88375	0
isar1	slr1102	0.88375	0
psrr1	sll1663	0.88374	0
isar1	sll1063	0.88342	0
psrr1	sll1108	0.88336	0
psrr1	ssr1765	0.88329	0
psrr1	slr0356	0.88301	0
isar1	sll0188	0.88268	0
psrr1	slr0216	0.88266	0
psrr1	slr1870	0.88265	0
psrr1	sll1370	0.88261	0
isar1	sll1738	0.88256	0
isar1	ssr1766	0.88252	0
isar1	ssl3044	0.88244	0
psrr1	sll2005	0.88236	0
psrr1	slr1020	0.88222	0
isar1	slr1178	0.88211	0
psrr1	sll1667	0.88207	0
isar1	slr1881	0.88201	0
isar1	sll1834	0.8819	0
psrr1	sll1606	0.88176	0
psrr1	sll1305	0.88172	0
psrr1	sll1252	0.88155	0
psrr1	sll0109	0.88133	0
isar1	slr0050	0.88124	0
isar1	slr0316	0.88107	0
isar1	slr2103	0.88106	0
isar1	sll0994	0.88105	0
isar1	sll1124	0.88104	0
psrr1	slr0519	0.88093	0
psrr1	sll1470	0.88087	0
psrr1	sll1872	0.88079	0
psrr1	slr2008	0.88075	0
psrr1	slr0888	0.88057	0
isar1	ssr1765	0.88055	0
isar1	slr1699	0.88049	0
psrr1	sll1680	0.88048	0
psrr1	slr1467	0.88019	0
psrr1	slr2114	0.88015	0
isar1	sll1866	0.87988	0
psrr1	slr1043	0.87985	0
psrr1	sll0359	0.87979	0
isar1	ssl1277	0.87971	0
isar1	slr1934	0.8795	0
psrr1	slr1720	0.87939	0
psrr1	slr1945	0.87919	0
isar1	sll2006	0.87908	0
isar1	sll1696	0.87905	0
psrr1	slr2067	0.879	0
psrr1	slr0682	0.87879	0
isar1	slr1596	0.87865	0
psrr1	sll0396	0.87852	0
isar1	sll1389	0.87825	0
psrr1	sll0410	0.87798	0
isar1	slr1871	0.87792	0
isar1	slr0819	0.87789	0
isar1	slr0008	0.87774	0
psrr1	sll1011	0.87749	0
psrr1	slr0884	0.87728	0
isar1	slr0386	0.87711	0
isar1	slr1173	0.87707	0
