sRNA	mRNA	Score	Class	OrdinalRank	Program
isar1	slr1220	0.48409	0	3282	IntaRNA
isar1	slr1428	0.48409	0	3283	IntaRNA
psrr1	sll0479	0.48409	0	3284	IntaRNA
psrr1	sll1187	0.48409	0	3285	IntaRNA
psrr1	sll1324	0.48409	0	3286	IntaRNA
psrr1	sll1888	0.48409	0	3287	IntaRNA
psrr1	slr1535	0.48409	0	3288	IntaRNA
psrr1	ssl2084	0.48409	0	3289	IntaRNA
isar1	slr0001	0.4826	0	3290	IntaRNA
isar1	slr0044	0.4826	0	3291	IntaRNA
isar1	slr1276	0.4826	0	3292	IntaRNA
isar1	slr1722	0.4826	0	3293	IntaRNA
psrr1	sll0024	0.4826	0	3294	IntaRNA
psrr1	slr0239	0.4826	0	3295	IntaRNA
psrr1	slr0244	0.4826	0	3296	IntaRNA
psrr1	slr0537	0.4826	0	3297	IntaRNA
psrr1	slr0914	0.4826	0	3298	IntaRNA
isar1	sll0931	0.48112	0	3299	IntaRNA
isar1	slr0006	0.48112	0	3300	IntaRNA
isar1	slr0655	0.48112	0	3301	IntaRNA
isar1	slr1860	0.48112	0	3302	IntaRNA
isar1	slr2046	0.48112	0	3303	IntaRNA
isar1	slr2047	0.48112	0	3304	IntaRNA
psrr1	sll0055	0.48112	0	3305	IntaRNA
psrr1	sll0395	0.48112	0	3306	IntaRNA
psrr1	slr0060	0.48112	0	3307	IntaRNA
psrr1	slr1025	0.48112	0	3308	IntaRNA
psrr1	slr1336	0.48112	0	3309	IntaRNA
psrr1	slr2108	0.48112	0	3310	IntaRNA
isar1	sll0018	0.47964	0	3311	IntaRNA
isar1	slr0207	0.47964	0	3312	IntaRNA
isar1	slr0220	0.47964	0	3313	IntaRNA
psrr1	sll0467	0.47964	0	3314	IntaRNA
psrr1	sll1147	0.47964	0	3315	IntaRNA
psrr1	sll1237	0.47964	0	3316	IntaRNA
psrr1	sll1291	0.47964	0	3317	IntaRNA
psrr1	sll1942	0.47964	0	3318	IntaRNA
psrr1	slr1778	0.47964	0	3319	IntaRNA
isar1	sll1933	0.47815	0	3320	IntaRNA
isar1	slr0965	0.47815	0	3321	IntaRNA
isar1	slr1316	0.47815	0	3322	IntaRNA
psrr1	sll0010	0.47815	0	3323	IntaRNA
psrr1	sll0430	0.47815	0	3324	IntaRNA
psrr1	sll0759	0.47815	0	3325	IntaRNA
psrr1	sll1498	0.47815	0	3326	IntaRNA
psrr1	slr1366	0.47815	0	3327	IntaRNA
psrr1	slr1667	0.47815	0	3328	IntaRNA
isar1	sll1330	0.47667	0	3329	IntaRNA
isar1	slr0546	0.47667	0	3330	IntaRNA
isar1	slr1419	0.47667	0	3331	IntaRNA
isar1	slr1608	0.47667	0	3332	IntaRNA
isar1	slr1999	0.47667	0	3333	IntaRNA
psrr1	sll0080	0.47667	0	3334	IntaRNA
psrr1	sll1057	0.47667	0	3335	IntaRNA
psrr1	sll1231	0.47667	0	3336	IntaRNA
psrr1	sll1702	0.47667	0	3337	IntaRNA
psrr1	slr0559	0.47667	0	3338	IntaRNA
psrr1	slr1505	0.47667	0	3339	IntaRNA
isar1	slr0312	0.47518	0	3340	IntaRNA
isar1	slr0370	0.47518	0	3341	IntaRNA
isar1	slr0815	0.47518	0	3342	IntaRNA
psrr1	sll0996	0.47518	0	3343	IntaRNA
psrr1	slr0600	0.47518	0	3344	IntaRNA
psrr1	slr0825	0.47518	0	3345	IntaRNA
psrr1	slr1530	0.47518	0	3346	IntaRNA
psrr1	slr1796	0.47518	0	3347	IntaRNA
psrr1	slr2088	0.47518	0	3348	IntaRNA
isar1	slr0543	0.47369	0	3349	IntaRNA
isar1	slr0679	0.47369	0	3350	IntaRNA
isar1	slr0839	0.47369	0	3351	IntaRNA
isar1	slr1780	0.47369	0	3352	IntaRNA
isar1	slr1816	0.47369	0	3353	IntaRNA
psrr1	sll0243	0.47369	0	3354	IntaRNA
psrr1	sll1192	0.47369	0	3355	IntaRNA
psrr1	sll1714	0.47369	0	3356	IntaRNA
psrr1	slr1196	0.47369	0	3357	IntaRNA
psrr1	slr2077	0.47369	0	3358	IntaRNA
psrr1	ssl2923	0.47369	0	3359	IntaRNA
isar1	sll0643	0.47221	0	3360	IntaRNA
isar1	sll0722	0.47221	0	3361	IntaRNA
isar1	slr1629	0.47221	0	3362	IntaRNA
psrr1	ssl1918	0.47221	0	3363	IntaRNA
isar1	sll1697	0.47072	0	3364	IntaRNA
isar1	sll1925	0.47072	0	3365	IntaRNA
isar1	slr0240	0.47072	0	3366	IntaRNA
isar1	slr1238	0.47072	0	3367	IntaRNA
isar1	slr1269	0.47072	0	3368	IntaRNA
psrr1	sll0086	0.47072	0	3369	IntaRNA
psrr1	sll0698	0.47072	0	3370	IntaRNA
psrr1	sll1615	0.47072	0	3371	IntaRNA
psrr1	slr0184	0.47072	0	3372	IntaRNA
psrr1	slr0392	0.47072	0	3373	IntaRNA
psrr1	slr0922	0.47072	0	3374	IntaRNA
psrr1	slr1763	0.47072	0	3375	IntaRNA
psrr1	slr2001	0.47072	0	3376	IntaRNA
isar1	slr0825	0.46923	0	3377	IntaRNA
isar1	slr1979	0.46923	0	3378	IntaRNA
psrr1	sll0162	0.46923	0	3379	IntaRNA
psrr1	sll0552	0.46923	0	3380	IntaRNA
psrr1	sll1032	0.46923	0	3381	IntaRNA
psrr1	slr0651	0.46923	0	3382	IntaRNA
psrr1	slr1476	0.46923	0	3383	IntaRNA
psrr1	slr1665	0.46923	0	3384	IntaRNA
isar1	sll0290	0.46774	0	3385	IntaRNA
isar1	sll1250	0.46774	0	3386	IntaRNA
isar1	sll1380	0.46774	0	3387	IntaRNA
isar1	sll1802	0.46774	0	3388	IntaRNA
isar1	slr1319	0.46774	0	3389	IntaRNA
isar1	ssl2009	0.46774	0	3390	IntaRNA
psrr1	sll0790	0.46774	0	3391	IntaRNA
psrr1	sll1535	0.46774	0	3392	IntaRNA
psrr1	slr0076	0.46774	0	3393	IntaRNA
psrr1	slr0848	0.46774	0	3394	IntaRNA
psrr1	slr1067	0.46774	0	3395	IntaRNA
psrr1	slr1299	0.46774	0	3396	IntaRNA
psrr1	slr1416	0.46774	0	3397	IntaRNA
psrr1	slr1736	0.46774	0	3398	IntaRNA
psrr1	slr2114	0.46774	0	3399	IntaRNA
isar1	sll1812	0.46625	0	3400	IntaRNA
isar1	slr1149	0.46625	0	3401	IntaRNA
psrr1	sll0274	0.46625	0	3402	IntaRNA
psrr1	sll1059	0.46625	0	3403	IntaRNA
psrr1	sll1162	0.46625	0	3404	IntaRNA
psrr1	sll1849	0.46625	0	3405	IntaRNA
psrr1	sll1916	0.46625	0	3406	IntaRNA
psrr1	slr0808	0.46625	0	3407	IntaRNA
psrr1	slr1063	0.46625	0	3408	IntaRNA
isar1	slr0338	0.46476	0	3409	IntaRNA
isar1	slr1019	0.46476	0	3410	IntaRNA
isar1	slr1230	0.46476	0	3411	IntaRNA
isar1	slr1348	0.46476	0	3412	IntaRNA
isar1	slr1944	0.46476	0	3413	IntaRNA
isar1	ssr1480	0.46476	0	3414	IntaRNA
psrr1	slr0106	0.46476	0	3415	IntaRNA
psrr1	slr0415	0.46476	0	3416	IntaRNA
psrr1	slr0917	0.46476	0	3417	IntaRNA
psrr1	slr0943	0.46476	0	3418	IntaRNA
psrr1	slr1756	0.46476	0	3419	IntaRNA
isar1	slr1655	0.46327	0	3420	IntaRNA
isar1	slr2013	0.46327	0	3421	IntaRNA
psrr1	sll0021	0.46327	0	3422	IntaRNA
psrr1	sll0553	0.46327	0	3423	IntaRNA
psrr1	sll0573	0.46327	0	3424	IntaRNA
psrr1	sll0897	0.46327	0	3425	IntaRNA
psrr1	sll1939	0.46327	0	3426	IntaRNA
psrr1	slr0116	0.46327	0	3427	IntaRNA
psrr1	slr1269	0.46327	0	3428	IntaRNA
psrr1	slr1290	0.46327	0	3429	IntaRNA
psrr1	slr1579	0.46327	0	3430	IntaRNA
psrr1	slr1592	0.46327	0	3431	IntaRNA
psrr1	slr1898	0.46327	0	3432	IntaRNA
isar1	sll0228	0.46178	0	3433	IntaRNA
isar1	sll0528	0.46178	0	3434	IntaRNA
isar1	sll0621	0.46178	0	3435	IntaRNA
isar1	sll0634	0.46178	0	3436	IntaRNA
isar1	sll0771	0.46178	0	3437	IntaRNA
isar1	sll0867	0.46178	0	3438	IntaRNA
isar1	slr0559	0.46178	0	3439	IntaRNA
isar1	slr0607	0.46178	0	3440	IntaRNA
isar1	slr0887	0.46178	0	3441	IntaRNA
isar1	ssr1391	0.46178	0	3442	IntaRNA
psrr1	sll0245	0.46178	0	3443	IntaRNA
psrr1	sll0325	0.46178	0	3444	IntaRNA
psrr1	sll1971	0.46178	0	3445	IntaRNA
psrr1	slr0395	0.46178	0	3446	IntaRNA
psrr1	slr0721	0.46178	0	3447	IntaRNA
psrr1	slr1718	0.46178	0	3448	IntaRNA
psrr1	slr1878	0.46178	0	3449	IntaRNA
psrr1	slr1984	0.46178	0	3450	IntaRNA
isar1	sll0094	0.46029	0	3451	IntaRNA
isar1	sll0871	0.46029	0	3452	IntaRNA
isar1	slr0091	0.46029	0	3453	IntaRNA
isar1	slr0261	0.46029	0	3454	IntaRNA
isar1	slr0609	0.46029	0	3455	IntaRNA
isar1	ssr0390	0.46029	0	3456	IntaRNA
psrr1	slr0525	0.46029	0	3457	IntaRNA
psrr1	ssr0817	0.46029	0	3458	IntaRNA
isar1	sll1178	0.45879	0	3459	IntaRNA
isar1	sll1239	0.45879	0	3460	IntaRNA
isar1	sll1835	0.45879	0	3461	IntaRNA
isar1	slr0807	0.45879	0	3462	IntaRNA
isar1	ssl3044	0.45879	0	3463	IntaRNA
psrr1	sll0176	0.45879	0	3464	IntaRNA
psrr1	sll2003	0.45879	0	3465	IntaRNA
psrr1	slr0013	0.45879	0	3466	IntaRNA
psrr1	slr1139	0.45879	0	3467	IntaRNA
psrr1	slr1799	0.45879	0	3468	IntaRNA
psrr1	slr2018	0.45879	0	3469	IntaRNA
psrr1	slr2099	0.45879	0	3470	IntaRNA
isar1	sll1513	0.4573	0	3471	IntaRNA
isar1	slr0483	0.4573	0	3472	IntaRNA
isar1	slr0901	0.4573	0	3473	IntaRNA
isar1	slr1290	0.4573	0	3474	IntaRNA
isar1	slr1425	0.4573	0	3475	IntaRNA
isar1	slr1472	0.4573	0	3476	IntaRNA
isar1	slr1611	0.4573	0	3477	IntaRNA
psrr1	sll0426	0.4573	0	3478	IntaRNA
psrr1	sll0509	0.4573	0	3479	IntaRNA
psrr1	sll1532	0.4573	0	3480	IntaRNA
psrr1	sll1908	0.4573	0	3481	IntaRNA
psrr1	slr0195	0.4573	0	3482	IntaRNA
psrr1	slr0844	0.4573	0	3483	IntaRNA
psrr1	slr0985	0.4573	0	3484	IntaRNA
psrr1	slr1349	0.4573	0	3485	IntaRNA
psrr1	slr1712	0.4573	0	3486	IntaRNA
psrr1	slr2117	0.4573	0	3487	IntaRNA
isar1	slr0503	0.45581	0	3488	IntaRNA
isar1	slr2062	0.45581	0	3489	IntaRNA
psrr1	sll0603	0.45581	0	3490	IntaRNA
psrr1	sll0789	0.45581	0	3491	IntaRNA
psrr1	slr1809	0.45581	0	3492	IntaRNA
isar1	sll0060	0.45431	0	3493	IntaRNA
isar1	sll0176	0.45431	0	3494	IntaRNA
isar1	sll1267	0.45431	0	3495	IntaRNA
isar1	sll1544	0.45431	0	3496	IntaRNA
isar1	slr0719	0.45431	0	3497	IntaRNA
isar1	slr1338	0.45431	0	3498	IntaRNA
isar1	slr1393	0.45431	0	3499	IntaRNA
isar1	slr2058	0.45431	0	3500	IntaRNA
psrr1	sll1127	0.45431	0	3501	IntaRNA
psrr1	sll1625	0.45431	0	3502	IntaRNA
psrr1	sll1694	0.45431	0	3503	IntaRNA
psrr1	slr0346	0.45431	0	3504	IntaRNA
isar1	sll1035	0.45282	0	3505	IntaRNA
isar1	slr0089	0.45282	0	3506	IntaRNA
isar1	slr1420	0.45282	0	3507	IntaRNA
isar1	slr1938	0.45282	0	3508	IntaRNA
psrr1	sll0168	0.45282	0	3509	IntaRNA
psrr1	sll0253	0.45282	0	3510	IntaRNA
psrr1	sll0535	0.45282	0	3511	IntaRNA
psrr1	sll0749	0.45282	0	3512	IntaRNA
psrr1	sll0916	0.45282	0	3513	IntaRNA
psrr1	slr1827	0.45282	0	3514	IntaRNA
psrr1	slr2123	0.45282	0	3515	IntaRNA
isar1	sll1221	0.45132	0	3516	IntaRNA
isar1	sll1258	0.45132	0	3517	IntaRNA
isar1	sll1528	0.45132	0	3518	IntaRNA
isar1	slr0121	0.45132	0	3519	IntaRNA
isar1	slr0272	0.45132	0	3520	IntaRNA
isar1	slr0400	0.45132	0	3521	IntaRNA
isar1	slr0752	0.45132	0	3522	IntaRNA
isar1	slr1647	0.45132	0	3523	IntaRNA
isar1	slr1723	0.45132	0	3524	IntaRNA
isar1	ssl0750	0.45132	0	3525	IntaRNA
psrr1	sll1733	0.45132	0	3526	IntaRNA
psrr1	sll1917	0.45132	0	3527	IntaRNA
psrr1	slr0264	0.45132	0	3528	IntaRNA
psrr1	slr0733	0.45132	0	3529	IntaRNA
psrr1	slr1287	0.45132	0	3530	IntaRNA
isar1	sll0069	0.44983	0	3531	IntaRNA
isar1	slr0031	0.44983	0	3532	IntaRNA
isar1	slr1476	0.44983	0	3533	IntaRNA
isar1	slr1835	0.44983	0	3534	IntaRNA
psrr1	slr0783	0.44983	0	3535	IntaRNA
psrr1	slr0784	0.44983	0	3536	IntaRNA
psrr1	slr0926	0.44983	0	3537	IntaRNA
isar1	sll0486	0.44833	0	3538	IntaRNA
isar1	sll1942	0.44833	0	3539	IntaRNA
isar1	slr0119	0.44833	0	3540	IntaRNA
isar1	slr1186	0.44833	0	3541	IntaRNA
isar1	slr1791	0.44833	0	3542	IntaRNA
psrr1	sll0788	0.44833	0	3543	IntaRNA
psrr1	sll0930	0.44833	0	3544	IntaRNA
psrr1	sll1305	0.44833	0	3545	IntaRNA
psrr1	slr0074	0.44833	0	3546	IntaRNA
psrr1	slr0505	0.44833	0	3547	IntaRNA
psrr1	slr0592	0.44833	0	3548	IntaRNA
psrr1	slr0650	0.44833	0	3549	IntaRNA
psrr1	slr0839	0.44833	0	3550	IntaRNA
psrr1	slr1867	0.44833	0	3551	IntaRNA
psrr1	slr1884	0.44833	0	3552	IntaRNA
isar1	sll0337	0.44683	0	3553	IntaRNA
isar1	sll0595	0.44683	0	3554	IntaRNA
isar1	slr0593	0.44683	0	3555	IntaRNA
isar1	slr1464	0.44683	0	3556	IntaRNA
isar1	slr1530	0.44683	0	3557	IntaRNA
isar1	smr0002	0.44683	0	3558	IntaRNA
psrr1	sll1510	0.44683	0	3559	IntaRNA
psrr1	slr0799	0.44683	0	3560	IntaRNA
psrr1	slr0955	0.44683	0	3561	IntaRNA
psrr1	slr1006	0.44683	0	3562	IntaRNA
psrr1	slr1052	0.44683	0	3563	IntaRNA
isar1	sll0737	0.44534	0	3564	IntaRNA
isar1	sll0944	0.44534	0	3565	IntaRNA
isar1	sll1401	0.44534	0	3566	IntaRNA
isar1	slr0753	0.44534	0	3567	IntaRNA
isar1	slr1246	0.44534	0	3568	IntaRNA
psrr1	sll1464	0.44534	0	3569	IntaRNA
psrr1	slr0655	0.44534	0	3570	IntaRNA
psrr1	slr2038	0.44534	0	3571	IntaRNA
psrr1	ssr2061	0.44534	0	3572	IntaRNA
isar1	sll1218	0.44384	0	3573	IntaRNA
isar1	slr0075	0.44384	1	3574	IntaRNA
isar1	slr1188	0.44384	0	3575	IntaRNA
isar1	slr1958	0.44384	0	3576	IntaRNA
psrr1	sll0556	0.44384	0	3577	IntaRNA
psrr1	sll0588	0.44384	0	3578	IntaRNA
psrr1	slr0623	0.44384	0	3579	IntaRNA
psrr1	slr0813	0.44384	0	3580	IntaRNA
psrr1	slr1511	0.44384	0	3581	IntaRNA
psrr1	slr1776	0.44384	0	3582	IntaRNA
isar1	slr0232	0.44234	0	3583	IntaRNA
isar1	slr0598	0.44234	0	3584	IntaRNA
isar1	slr0844	0.44234	0	3585	IntaRNA
isar1	slr0924	0.44234	0	3586	IntaRNA
isar1	slr1406	0.44234	0	3587	IntaRNA
isar1	ssl1552	0.44234	0	3588	IntaRNA
psrr1	slr0807	0.44234	0	3589	IntaRNA
psrr1	slr1199	0.44234	0	3590	IntaRNA
psrr1	slr1228	0.44234	0	3591	IntaRNA
psrr1	slr1593	0.44234	0	3592	IntaRNA
psrr1	ssr2078	0.44234	0	3593	IntaRNA
isar1	sll1452	0.44085	0	3594	IntaRNA
isar1	sll1453	0.44085	0	3595	IntaRNA
psrr1	sll0641	0.44085	0	3596	IntaRNA
psrr1	slr0500	0.44085	0	3597	IntaRNA
psrr1	slr1626	0.44085	0	3598	IntaRNA
isar1	ssl2789	0.43935	0	3599	IntaRNA
psrr1	sll1613	0.43935	0	3600	IntaRNA
psrr1	sll1722	0.43935	0	3601	IntaRNA
psrr1	slr0229	0.43935	0	3602	IntaRNA
psrr1	slr0480	0.43935	0	3603	IntaRNA
psrr1	slr1179	0.43935	0	3604	IntaRNA
psrr1	slr1636	0.43935	0	3605	IntaRNA
psrr1	ssr2962	0.43935	0	3606	IntaRNA
isar1	sll1080	0.43785	0	3607	IntaRNA
isar1	slr0394	0.43785	0	3608	IntaRNA
isar1	slr0900	0.43785	0	3609	IntaRNA
isar1	slr1128	0.43785	0	3610	IntaRNA
isar1	slr2012	0.43785	0	3611	IntaRNA
isar1	ssl3436	0.43785	0	3612	IntaRNA
psrr1	sll1512	0.43785	0	3613	IntaRNA
psrr1	sll1884	0.43785	0	3614	IntaRNA
psrr1	slr0534	0.43785	0	3615	IntaRNA
psrr1	slr1643	0.43785	0	3616	IntaRNA
isar1	sll0051	0.43635	0	3617	IntaRNA
isar1	sll0289	0.43635	0	3618	IntaRNA
isar1	slr0181	0.43635	0	3619	IntaRNA
psrr1	sll1273	0.43635	0	3620	IntaRNA
psrr1	slr0118	0.43635	0	3621	IntaRNA
psrr1	slr1095	0.43635	0	3622	IntaRNA
psrr1	slr1123	0.43635	0	3623	IntaRNA
psrr1	slr1571	0.43635	0	3624	IntaRNA
isar1	sll1252	0.43486	0	3625	IntaRNA
isar1	sll1505	0.43486	0	3626	IntaRNA
isar1	slr0354	0.43486	0	3627	IntaRNA
isar1	slr0738	0.43486	0	3628	IntaRNA
isar1	slr1114	0.43486	0	3629	IntaRNA
isar1	slr2094	0.43486	0	3630	IntaRNA
psrr1	sll0157	0.43486	0	3631	IntaRNA
psrr1	sll1376	0.43486	0	3632	IntaRNA
psrr1	slr0075	0.43486	0	3633	IntaRNA
psrr1	slr0899	0.43486	0	3634	IntaRNA
psrr1	ssr1789	0.43486	0	3635	IntaRNA
isar1	slr0756	0.43336	0	3636	IntaRNA
psrr1	sll0264	0.43336	0	3637	IntaRNA
psrr1	sll1222	0.43336	0	3638	IntaRNA
psrr1	sll1299	0.43336	0	3639	IntaRNA
psrr1	slr0462	0.43336	0	3640	IntaRNA
psrr1	slr0677	0.43336	0	3641	IntaRNA
psrr1	ssr1391	0.43336	0	3642	IntaRNA
isar1	sll0744	0.43186	0	3643	IntaRNA
isar1	sll0860	0.43186	0	3644	IntaRNA
isar1	sll1545	0.43186	0	3645	IntaRNA
isar1	slr0514	0.43186	0	3646	IntaRNA
isar1	slr1800	0.43186	0	3647	IntaRNA
isar1	slr2004	0.43186	0	3648	IntaRNA
psrr1	sll0739	0.43186	0	3649	IntaRNA
psrr1	sll1880	0.43186	0	3650	IntaRNA
psrr1	slr0207	0.43186	0	3651	IntaRNA
psrr1	slr0305	0.43186	0	3652	IntaRNA
psrr1	slr0902	0.43186	0	3653	IntaRNA
isar1	sll0427	0.43036	0	3654	IntaRNA
isar1	sll0720	0.43036	0	3655	IntaRNA
isar1	sll1018	0.43036	0	3656	IntaRNA
isar1	slr0842	0.43036	0	3657	IntaRNA
isar1	slr1366	0.43036	0	3658	IntaRNA
psrr1	sll0409	0.43036	0	3659	IntaRNA
psrr1	sll0818	0.43036	0	3660	IntaRNA
psrr1	sll1611	0.43036	0	3661	IntaRNA
psrr1	slr0089	0.43036	0	3662	IntaRNA
psrr1	slr0270	0.43036	0	3663	IntaRNA
psrr1	slr0407	0.43036	0	3664	IntaRNA
psrr1	ssl0832	0.43036	0	3665	IntaRNA
isar1	sll0209	0.42886	0	3666	IntaRNA
isar1	sll1212	0.42886	0	3667	IntaRNA
isar1	sll1427	0.42886	0	3668	IntaRNA
isar1	sll1639	0.42886	0	3669	IntaRNA
isar1	slr0092	0.42886	0	3670	IntaRNA
isar1	slr0388	0.42886	0	3671	IntaRNA
isar1	slr1302	0.42886	0	3672	IntaRNA
isar1	slr1423	0.42886	0	3673	IntaRNA
isar1	slr1957	0.42886	0	3674	IntaRNA
isar1	slr1993	0.42886	0	3675	IntaRNA
psrr1	sll0927	0.42886	0	3676	IntaRNA
psrr1	sll1481	0.42886	0	3677	IntaRNA
psrr1	sll1712	0.42886	0	3678	IntaRNA
psrr1	slr0351	0.42886	0	3679	IntaRNA
psrr1	slr0553	0.42886	0	3680	IntaRNA
psrr1	slr0682	0.42886	0	3681	IntaRNA
psrr1	slr1395	0.42886	0	3682	IntaRNA
isar1	slr1274	0.42736	0	3683	IntaRNA
isar1	slr2123	0.42736	0	3684	IntaRNA
psrr1	sll0181	0.42736	0	3685	IntaRNA
psrr1	sll0622	0.42736	0	3686	IntaRNA
psrr1	sll0891	0.42736	0	3687	IntaRNA
psrr1	sll1020	0.42736	0	3688	IntaRNA
psrr1	slr0776	0.42736	0	3689	IntaRNA
psrr1	slr1547	0.42736	0	3690	IntaRNA
psrr1	slr1638	0.42736	0	3691	IntaRNA
psrr1	slr1964	0.42736	0	3692	IntaRNA
isar1	sll1020	0.42587	0	3693	IntaRNA
isar1	sll1981	0.42587	0	3694	IntaRNA
isar1	slr0245	0.42587	0	3695	IntaRNA
isar1	slr1907	0.42587	0	3696	IntaRNA
isar1	ssl2296	0.42587	0	3697	IntaRNA
psrr1	sll0416	0.42587	0	3698	IntaRNA
psrr1	slr1113	0.42587	0	3699	IntaRNA
isar1	sll0210	0.42437	0	3700	IntaRNA
isar1	sll0549	0.42437	0	3701	IntaRNA
isar1	sll1285	0.42437	0	3702	IntaRNA
isar1	sll1317	0.42437	1	3703	IntaRNA
isar1	slr0032	0.42437	0	3704	IntaRNA
isar1	slr0060	0.42437	0	3705	IntaRNA
isar1	slr1063	0.42437	0	3706	IntaRNA
isar1	slr1651	0.42437	0	3707	IntaRNA
isar1	slr1881	0.42437	0	3708	IntaRNA
psrr1	sll1011	0.42437	0	3709	IntaRNA
psrr1	sll1544	0.42437	0	3710	IntaRNA
psrr1	sll1676	0.42437	0	3711	IntaRNA
psrr1	ssr3122	0.42437	0	3712	IntaRNA
isar1	sll0892	0.42287	0	3713	IntaRNA
isar1	sll0933	0.42287	0	3714	IntaRNA
isar1	sll1611	0.42287	0	3715	IntaRNA
isar1	slr0362	0.42287	0	3716	IntaRNA
isar1	slr2084	0.42287	0	3717	IntaRNA
psrr1	sll1252	0.42287	0	3718	IntaRNA
psrr1	sll1366	0.42287	0	3719	IntaRNA
psrr1	slr1565	0.42287	0	3720	IntaRNA
isar1	sll0901	0.42137	0	3721	IntaRNA
isar1	sll2003	0.42137	0	3722	IntaRNA
isar1	slr0144	0.42137	0	3723	IntaRNA
isar1	slr0145	0.42137	0	3724	IntaRNA
isar1	slr0661	0.42137	0	3725	IntaRNA
isar1	slr1619	0.42137	0	3726	IntaRNA
psrr1	sll0761	0.42137	0	3727	IntaRNA
psrr1	sll0992	0.42137	0	3728	IntaRNA
psrr1	sll1274	0.42137	0	3729	IntaRNA
psrr1	sll1563	0.42137	0	3730	IntaRNA
psrr1	slr0889	0.42137	0	3731	IntaRNA
psrr1	slr0936	0.42137	0	3732	IntaRNA
psrr1	slr1488	0.42137	0	3733	IntaRNA
psrr1	slr1704	0.42137	0	3734	IntaRNA
psrr1	slr1805	0.42137	0	3735	IntaRNA
psrr1	slr2100	0.42137	0	3736	IntaRNA
isar1	sll1632	0.41987	0	3737	IntaRNA
isar1	slr1312	0.41987	0	3738	IntaRNA
psrr1	sll1642	0.41987	0	3739	IntaRNA
psrr1	slr0213	0.41987	0	3740	IntaRNA
psrr1	slr0468	0.41987	0	3741	IntaRNA
psrr1	slr1453	0.41987	0	3742	IntaRNA
psrr1	slr1787	0.41987	0	3743	IntaRNA
isar1	sll0381	0.41837	0	3744	IntaRNA
isar1	sll1226	0.41837	0	3745	IntaRNA
isar1	slr0186	0.41837	0	3746	IntaRNA
isar1	slr0784	0.41837	0	3747	IntaRNA
isar1	slr1170	0.41837	0	3748	IntaRNA
isar1	slr2023	0.41837	0	3749	IntaRNA
psrr1	sll1381	0.41837	0	3750	IntaRNA
psrr1	sll1612	0.41837	0	3751	IntaRNA
psrr1	slr0688	0.41837	0	3752	IntaRNA
psrr1	slr1232	0.41837	0	3753	IntaRNA
psrr1	slr1842	0.41837	0	3754	IntaRNA
isar1	sll0416	0.41687	0	3755	IntaRNA
isar1	sll0477	0.41687	0	3756	IntaRNA
isar1	sll0833	0.41687	0	3757	IntaRNA
isar1	sll1166	0.41687	0	3758	IntaRNA
psrr1	sll0703	0.41687	0	3759	IntaRNA
psrr1	sll0944	0.41687	0	3760	IntaRNA
psrr1	sll1521	0.41687	0	3761	IntaRNA
psrr1	slr1173	0.41687	0	3762	IntaRNA
psrr1	slr2045	0.41687	0	3763	IntaRNA
psrr1	sll0072	0.41538	0	3764	IntaRNA
psrr1	sll0807	0.41538	0	3765	IntaRNA
psrr1	sll1198	0.41538	0	3766	IntaRNA
psrr1	sll1459	0.41538	0	3767	IntaRNA
psrr1	sll1557	0.41538	0	3768	IntaRNA
psrr1	slr0756	0.41538	0	3769	IntaRNA
psrr1	slr1213	0.41538	0	3770	IntaRNA
isar1	sll0507	0.41388	0	3771	IntaRNA
isar1	sll1536	0.41388	0	3772	IntaRNA
isar1	ssl0769	0.41388	0	3773	IntaRNA
psrr1	slr0604	0.41388	0	3774	IntaRNA
psrr1	ssl1255	0.41388	0	3775	IntaRNA
isar1	sll0552	0.41238	0	3776	IntaRNA
isar1	sll0915	0.41238	0	3777	IntaRNA
isar1	sll1765	0.41238	0	3778	IntaRNA
isar1	slr0379	0.41238	0	3779	IntaRNA
isar1	slr0755	0.41238	0	3780	IntaRNA
isar1	ssl2982	0.41238	0	3781	IntaRNA
isar1	ssr2009	0.41238	0	3782	IntaRNA
psrr1	sll0031	0.41238	0	3783	IntaRNA
psrr1	sll1462	0.41238	0	3784	IntaRNA
psrr1	sll1926	0.41238	0	3785	IntaRNA
psrr1	slr1104	0.41238	0	3786	IntaRNA
isar1	slr1626	0.41088	0	3787	IntaRNA
isar1	slr1895	0.41088	0	3788	IntaRNA
isar1	slr1969	0.41088	0	3789	IntaRNA
isar1	ssr1562	0.41088	0	3790	IntaRNA
psrr1	sll0613	0.41088	0	3791	IntaRNA
psrr1	sll0905	0.41088	0	3792	IntaRNA
psrr1	slr0241	0.41088	0	3793	IntaRNA
psrr1	slr0298	0.41088	0	3794	IntaRNA
psrr1	slr2082	0.41088	0	3795	IntaRNA
psrr1	ssl2667	0.41088	0	3796	IntaRNA
isar1	sll0451	0.40938	0	3797	IntaRNA
isar1	sll0756	0.40938	0	3798	IntaRNA
isar1	slr0304	0.40938	0	3799	IntaRNA
isar1	slr0645	0.40938	0	3800	IntaRNA
psrr1	sll0601	0.40938	0	3801	IntaRNA
psrr1	sll1736	0.40938	0	3802	IntaRNA
psrr1	slr0535	0.40938	0	3803	IntaRNA
psrr1	slr1846	0.40938	0	3804	IntaRNA
psrr1	ssl2009	0.40938	0	3805	IntaRNA
psrr1	ssr1853	0.40938	0	3806	IntaRNA
