sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	pm_rs08060	0.51496	0	983	IntaRNA
gcvb	pm_rs03030	0.51339	0	984	IntaRNA
gcvb	pm_rs07315	0.51339	0	985	IntaRNA
gcvb	pm_rs09345	0.51339	0	986	IntaRNA
gcvb	potc	0.51339	0	987	IntaRNA
gcvb	acee	0.51183	0	988	IntaRNA
gcvb	pm_rs00575	0.51183	0	989	IntaRNA
gcvb	pm_rs04410	0.51183	0	990	IntaRNA
gcvb	pm_rs09215	0.51183	0	991	IntaRNA
gcvb	pm_rs02225	0.51027	0	992	IntaRNA
gcvb	pm_rs03820	0.51027	0	993	IntaRNA
gcvb	pm_rs08535	0.50872	0	994	IntaRNA
gcvb	pm_rs00985	0.50716	0	995	IntaRNA
gcvb	pm_rs03755	0.50716	0	996	IntaRNA
gcvb	folp	0.5056	0	997	IntaRNA
gcvb	pm_rs02460	0.5056	0	998	IntaRNA
gcvb	pm_rs08220	0.5056	0	999	IntaRNA
gcvb	tnaa	0.5056	0	1000	IntaRNA
gcvb	pm_rs03505	0.50404	0	1001	IntaRNA
gcvb	pm_rs07365	0.50404	0	1002	IntaRNA
gcvb	rimo	0.50404	0	1003	IntaRNA
gcvb	pm_rs01485	0.50249	0	1004	IntaRNA
gcvb	pm_rs09175	0.50249	0	1005	IntaRNA
gcvb	pm_rs04165	0.50094	0	1006	IntaRNA
gcvb	pm_rs08850	0.49938	0	1007	IntaRNA
gcvb	pm_rs02630	0.49783	0	1008	IntaRNA
gcvb	pm_rs06905	0.49783	0	1009	IntaRNA
gcvb	pm_rs07560	0.49783	0	1010	IntaRNA
gcvb	pm_rs01465	0.49628	0	1011	IntaRNA
gcvb	pm_rs01785	0.49628	0	1012	IntaRNA
gcvb	pm_rs04695	0.49628	0	1013	IntaRNA
gcvb	pm_rs08920	0.49628	0	1014	IntaRNA
gcvb	pm_rs04515	0.49473	0	1015	IntaRNA
gcvb	pm_rs05055	0.49473	0	1016	IntaRNA
gcvb	pm_rs04185	0.49318	1	1017	IntaRNA
gcvb	idnk	0.49318	0	1018	IntaRNA
gcvb	pm_rs05200	0.49318	0	1019	IntaRNA
gcvb	pm_rs08225	0.49318	0	1020	IntaRNA
gcvb	trka	0.49318	0	1021	IntaRNA
gcvb	arok	0.49164	0	1022	IntaRNA
gcvb	pm_rs03350	0.49009	0	1023	IntaRNA
gcvb	pm_rs03585	0.49009	0	1024	IntaRNA
gcvb	pm_rs04155	0.49009	0	1025	IntaRNA
gcvb	pm_rs04830	0.49009	0	1026	IntaRNA
gcvb	pm_rs04945	0.49009	0	1027	IntaRNA
gcvb	pm_rs07515	0.49009	0	1028	IntaRNA
gcvb	pm_rs10170	0.49009	0	1029	IntaRNA
gcvb	argd	0.48855	0	1030	IntaRNA
gcvb	pm_rs03280	0.48855	0	1031	IntaRNA
gcvb	pm_rs07810	0.48855	0	1032	IntaRNA
gcvb	pm_rs09995	0.487	0	1033	IntaRNA
gcvb	dapd	0.48392	0	1034	IntaRNA
gcvb	pm_rs01765	0.48392	0	1035	IntaRNA
gcvb	pm_rs03210	0.48392	0	1036	IntaRNA
gcvb	pm_rs07045	0.48392	0	1037	IntaRNA
gcvb	pm_rs01705	0.48238	0	1038	IntaRNA
gcvb	pm_rs04045	0.48238	0	1039	IntaRNA
gcvb	pm_rs01715	0.48084	0	1040	IntaRNA
gcvb	pm_rs02910	0.48084	0	1041	IntaRNA
gcvb	pm_rs03265	0.48084	0	1042	IntaRNA
gcvb	pm_rs04375	0.48084	0	1043	IntaRNA
gcvb	pm_rs06495	0.48084	0	1044	IntaRNA
gcvb	murc	0.47931	0	1045	IntaRNA
gcvb	pm_rs00810	0.47931	0	1046	IntaRNA
gcvb	pm_rs01195	0.47931	0	1047	IntaRNA
gcvb	pm_rs05480	0.47931	0	1048	IntaRNA
gcvb	pm_rs06380	0.47931	0	1049	IntaRNA
gcvb	pm_rs09375	0.47931	0	1050	IntaRNA
gcvb	pm_rs10440	0.47931	0	1051	IntaRNA
gcvb	pm_rs01290	0.47777	0	1052	IntaRNA
gcvb	pm_rs02955	0.47777	0	1053	IntaRNA
gcvb	pm_rs05715	0.47777	0	1054	IntaRNA
gcvb	pm_rs06300	0.47777	0	1055	IntaRNA
gcvb	pm_rs06565	0.47777	0	1056	IntaRNA
gcvb	pm_rs10270	0.47777	0	1057	IntaRNA
gcvb	pm_rs00635	0.47624	0	1058	IntaRNA
gcvb	pm_rs03610	0.47624	0	1059	IntaRNA
gcvb	pm_rs10405	0.47624	0	1060	IntaRNA
gcvb	pepn	0.4747	0	1061	IntaRNA
gcvb	pm_rs02660	0.4747	0	1062	IntaRNA
gcvb	pm_rs03705	0.4747	0	1063	IntaRNA
gcvb	pm_rs04595	0.4747	0	1064	IntaRNA
gcvb	metn	0.47164	0	1065	IntaRNA
gcvb	pm_rs01010	0.47164	0	1066	IntaRNA
gcvb	pm_rs01480	0.47164	0	1067	IntaRNA
gcvb	pm_rs04620	0.47164	0	1068	IntaRNA
gcvb	pm_rs07450	0.47164	0	1069	IntaRNA
gcvb	pm_rs03430	0.47011	0	1070	IntaRNA
gcvb	pm_rs03920	0.47011	0	1071	IntaRNA
gcvb	pm_rs05105	0.47011	0	1072	IntaRNA
gcvb	dapf	0.46859	0	1073	IntaRNA
gcvb	pm_rs00395	0.46859	0	1074	IntaRNA
gcvb	pm_rs03750	0.46859	0	1075	IntaRNA
gcvb	pm_rs07380	0.46859	0	1076	IntaRNA
gcvb	pm_rs08715	0.46859	0	1077	IntaRNA
gcvb	pm_rs00945	0.46706	0	1078	IntaRNA
gcvb	pm_rs04480	0.46706	0	1079	IntaRNA
gcvb	pm_rs04305	0.46554	0	1080	IntaRNA
gcvb	pm_rs06225	0.46554	0	1081	IntaRNA
gcvb	pm_rs06985	0.46554	0	1082	IntaRNA
gcvb	pm_rs09910	0.46554	0	1083	IntaRNA
gcvb	pm_rs09515	0.46402	0	1084	IntaRNA
gcvb	pm_rs03090	0.4625	0	1085	IntaRNA
gcvb	pm_rs03625	0.4625	0	1086	IntaRNA
gcvb	pm_rs03455	0.46098	0	1087	IntaRNA
gcvb	pm_rs03735	0.46098	0	1088	IntaRNA
gcvb	pm_rs06080	0.46098	0	1089	IntaRNA
gcvb	pm_rs08430	0.46098	0	1090	IntaRNA
gcvb	pm_rs03085	0.45946	0	1091	IntaRNA
gcvb	pm_rs03980	0.45946	0	1092	IntaRNA
gcvb	pm_rs05575	0.45946	0	1093	IntaRNA
gcvb	pm_rs08435	0.45946	0	1094	IntaRNA
gcvb	pm_rs01390	0.45794	0	1095	IntaRNA
gcvb	pm_rs06540	0.45794	0	1096	IntaRNA
gcvb	pm_rs08545	0.45643	0	1097	IntaRNA
gcvb	pm_rs00610	0.45492	0	1098	IntaRNA
gcvb	pm_rs05140	0.45492	0	1099	IntaRNA
gcvb	pm_rs07800	0.45492	0	1100	IntaRNA
gcvb	pm_rs10415	0.45492	0	1101	IntaRNA
gcvb	pm_rs03215	0.45341	1	1102	IntaRNA
gcvb	pm_rs04350	0.45341	0	1103	IntaRNA
gcvb	pm_rs05250	0.45341	0	1104	IntaRNA
gcvb	pm_rs07850	0.45341	0	1105	IntaRNA
gcvb	acef	0.4519	0	1106	IntaRNA
gcvb	glpk	0.45039	0	1107	IntaRNA
gcvb	pm_rs04385	0.45039	0	1108	IntaRNA
gcvb	pm_rs05725	0.45039	0	1109	IntaRNA
gcvb	pm_rs06480	0.45039	0	1110	IntaRNA
gcvb	pm_rs08450	0.45039	0	1111	IntaRNA
gcvb	oppb	0.44888	1	1112	IntaRNA
gcvb	pm_rs01190	0.44888	0	1113	IntaRNA
gcvb	pm_rs04935	0.44888	0	1114	IntaRNA
gcvb	pm_rs02765	0.44738	0	1115	IntaRNA
gcvb	pm_rs09030	0.44588	0	1116	IntaRNA
gcvb	pm_rs01595	0.44438	0	1117	IntaRNA
gcvb	pm_rs07690	0.44438	0	1118	IntaRNA
gcvb	pm_rs01000	0.44288	0	1119	IntaRNA
gcvb	pm_rs06940	0.44288	0	1120	IntaRNA
gcvb	pm_rs07940	0.44288	0	1121	IntaRNA
gcvb	lpxc	0.44138	0	1122	IntaRNA
gcvb	pm_rs06370	0.44138	0	1123	IntaRNA
gcvb	trud	0.44138	0	1124	IntaRNA
gcvb	pm_rs00565	0.43989	0	1125	IntaRNA
gcvb	pm_rs01995	0.43989	0	1126	IntaRNA
gcvb	pm_rs07120	0.43989	0	1127	IntaRNA
gcvb	pm_rs10145	0.43989	0	1128	IntaRNA
gcvb	pm_rs10410	0.43989	0	1129	IntaRNA
gcvb	pm_rs10445	0.43989	0	1130	IntaRNA
gcvb	pm_rs00855	0.43839	0	1131	IntaRNA
gcvb	pm_rs03025	0.43839	0	1132	IntaRNA
gcvb	pm1076	0.43839	0	1133	IntaRNA
gcvb	fole	0.4369	0	1134	IntaRNA
gcvb	pm_rs05465	0.4369	0	1135	IntaRNA
gcvb	pm_rs06450	0.4369	0	1136	IntaRNA
gcvb	pm_rs07115	0.4369	0	1137	IntaRNA
gcvb	pm_rs08270	0.4369	0	1138	IntaRNA
gcvb	pm_rs03275	0.43541	0	1139	IntaRNA
gcvb	pm_rs04445	0.43393	0	1140	IntaRNA
gcvb	pm_rs00805	0.43244	0	1141	IntaRNA
gcvb	pm_rs03105	0.43244	0	1142	IntaRNA
gcvb	pm_rs01600	0.43096	0	1143	IntaRNA
gcvb	pm_rs02725	0.43096	0	1144	IntaRNA
gcvb	pm_rs09525	0.43096	0	1145	IntaRNA
gcvb	pm_rs01320	0.42947	0	1146	IntaRNA
gcvb	pm_rs05135	0.42947	0	1147	IntaRNA
gcvb	pm_rs07285	0.42947	0	1148	IntaRNA
gcvb	pm_rs08675	0.42947	0	1149	IntaRNA
gcvb	pm_rs04790	0.42799	0	1150	IntaRNA
gcvb	pm_rs02520	0.42504	0	1151	IntaRNA
gcvb	pm_rs03465	0.42504	0	1152	IntaRNA
gcvb	ycan	0.42504	0	1153	IntaRNA
gcvb	pm_rs01740	0.42357	0	1154	IntaRNA
gcvb	pm_rs02445	0.42357	0	1155	IntaRNA
gcvb	pm_rs03865	0.42357	0	1156	IntaRNA
gcvb	pm_rs08000	0.42357	0	1157	IntaRNA
gcvb	pm_rs01985	0.4221	0	1158	IntaRNA
gcvb	pm_rs02590	0.4221	0	1159	IntaRNA
gcvb	pm_rs03680	0.4221	0	1160	IntaRNA
gcvb	pm_rs07545	0.4221	0	1161	IntaRNA
gcvb	pm_rs07605	0.4221	0	1162	IntaRNA
gcvb	pm_rs04910	0.42063	0	1163	IntaRNA
gcvb	pm_rs09225	0.42063	0	1164	IntaRNA
gcvb	pm_rs00965	0.41916	0	1165	IntaRNA
gcvb	pm_rs06390	0.41916	0	1166	IntaRNA
gcvb	pm_rs07870	0.41916	0	1167	IntaRNA
gcvb	pm_rs00155	0.41769	0	1168	IntaRNA
gcvb	rnhb	0.41769	0	1169	IntaRNA
gcvb	lola	0.41623	0	1170	IntaRNA
gcvb	pfla	0.41623	0	1171	IntaRNA
gcvb	pm_rs10225	0.41623	0	1172	IntaRNA
gcvb	rpob	0.41623	0	1173	IntaRNA
gcvb	pm_rs03845	0.41477	0	1174	IntaRNA
gcvb	pm_rs04060	0.41477	0	1175	IntaRNA
gcvb	pm_rs06385	0.41477	0	1176	IntaRNA
gcvb	pm_rs10385	0.41477	0	1177	IntaRNA
gcvb	pm_rs06740	0.41331	0	1178	IntaRNA
gcvb	pm_rs09570	0.41331	0	1179	IntaRNA
gcvb	pm_rs04635	0.41185	0	1180	IntaRNA
gcvb	pm_rs01410	0.4104	1	1181	IntaRNA
gcvb	pm_rs07105	0.4104	0	1182	IntaRNA
gcvb	pm_rs03475	0.40895	0	1183	IntaRNA
gcvb	pm_rs05960	0.40895	0	1184	IntaRNA
gcvb	leus	0.4075	0	1185	IntaRNA
gcvb	pm_rs01285	0.4075	0	1186	IntaRNA
gcvb	pm_rs04950	0.4075	0	1187	IntaRNA
gcvb	PM_RS00580	0.4046	1	1188	IntaRNA
gcvb	pm_rs00355	0.4046	0	1189	IntaRNA
gcvb	pm_rs04030	0.4046	0	1190	IntaRNA
gcvb	pm_rs08415	0.4046	0	1191	IntaRNA
gcvb	pm_rs09400	0.4046	0	1192	IntaRNA
gcvb	pm_rs03555	0.40316	0	1193	IntaRNA
gcvb	pm_rs04845	0.40316	0	1194	IntaRNA
gcvb	pm_rs05310	0.40316	0	1195	IntaRNA
gcvb	pm_rs06335	0.40316	0	1196	IntaRNA
gcvb	pm_rs06545	0.40316	0	1197	IntaRNA
gcvb	pm_rs01935	0.40172	0	1198	IntaRNA
gcvb	pm_rs03145	0.40172	0	1199	IntaRNA
gcvb	pm_rs04035	0.40172	0	1200	IntaRNA
gcvb	pm_rs06035	0.40172	0	1201	IntaRNA
gcvb	pm_rs09180	0.40172	0	1202	IntaRNA
gcvb	pm_rs05605	0.40028	0	1203	IntaRNA
gcvb	pm_rs09820	0.40028	0	1204	IntaRNA
gcvb	pm_rs00710	0.39884	0	1205	IntaRNA
gcvb	pm_rs03835	0.39884	0	1206	IntaRNA
gcvb	pm_rs07340	0.39884	0	1207	IntaRNA
gcvb	pm_rs02110	0.39741	0	1208	IntaRNA
gcvb	pm_rs09165	0.39741	0	1209	IntaRNA
gcvb	pm_rs09965	0.39741	0	1210	IntaRNA
gcvb	pm1121	0.39741	0	1211	IntaRNA
gcvb	pm_rs05805	0.39598	0	1212	IntaRNA
gcvb	pm_rs10390	0.39598	0	1213	IntaRNA
gcvb	pm_rs00510	0.39455	0	1214	IntaRNA
gcvb	pm_rs05080	0.39455	0	1215	IntaRNA
gcvb	pm_rs06785	0.39455	0	1216	IntaRNA
gcvb	pm_rs09745	0.39455	0	1217	IntaRNA
gcvb	pnta	0.39455	0	1218	IntaRNA
gcvb	pm_rs00450	0.39312	0	1219	IntaRNA
gcvb	pm_rs06560	0.39312	0	1220	IntaRNA
gcvb	pm_rs03485	0.39169	0	1221	IntaRNA
gcvb	pm_rs00230	0.39027	0	1222	IntaRNA
gcvb	rumb	0.39027	0	1223	IntaRNA
gcvb	ychf	0.39027	0	1224	IntaRNA
gcvb	pm_rs00790	0.38885	0	1225	IntaRNA
gcvb	pm_rs00835	0.38885	0	1226	IntaRNA
gcvb	pm_rs01415	0.38885	0	1227	IntaRNA
gcvb	pm_rs02465	0.38885	0	1228	IntaRNA
gcvb	pm_rs02830	0.38885	0	1229	IntaRNA
gcvb	pm_rs08325	0.38885	0	1230	IntaRNA
gcvb	pm1934	0.38885	0	1231	IntaRNA
gcvb	mrcb	0.38743	0	1232	IntaRNA
gcvb	pm_rs00695	0.38743	0	1233	IntaRNA
gcvb	pm_rs06310	0.38602	0	1234	IntaRNA
gcvb	pm_rs09265	0.38602	0	1235	IntaRNA
gcvb	pm_rs02665	0.3846	0	1236	IntaRNA
gcvb	glmm	0.38319	0	1237	IntaRNA
gcvb	pm_rs09670	0.38319	0	1238	IntaRNA
gcvb	pm_rs09675	0.38319	0	1239	IntaRNA
gcvb	pm_rs08390	0.38178	0	1240	IntaRNA
gcvb	pm_rs08425	0.38178	0	1241	IntaRNA
gcvb	pm_rs09305	0.38178	0	1242	IntaRNA
gcvb	pm_rs09465	0.38178	0	1243	IntaRNA
gcvb	pm_rs05475	0.38038	1	1244	IntaRNA
gcvb	iles	0.38038	0	1245	IntaRNA
gcvb	pm_rs05410	0.38038	0	1246	IntaRNA
gcvb	pm_rs09155	0.38038	0	1247	IntaRNA
gcvb	pm_rs05155	0.37897	0	1248	IntaRNA
gcvb	pm_rs08670	0.37757	1	1249	IntaRNA
gcvb	pm_rs00300	0.37757	0	1250	IntaRNA
gcvb	pm_rs01870	0.37757	0	1251	IntaRNA
gcvb	pm_rs06250	0.37757	0	1252	IntaRNA
gcvb	pm_rs09125	0.37757	0	1253	IntaRNA
gcvb	recr	0.37757	0	1254	IntaRNA
gcvb	pm_rs09200	0.37618	0	1255	IntaRNA
gcvb	fruk	0.37478	0	1256	IntaRNA
gcvb	upp	0.37478	0	1257	IntaRNA
gcvb	pm_rs02965	0.37339	0	1258	IntaRNA
gcvb	pm_rs07100	0.37339	0	1259	IntaRNA
gcvb	pm_rs00075	0.372	0	1260	IntaRNA
gcvb	pm_rs09055	0.372	0	1261	IntaRNA
gcvb	pm_rs04705	0.37061	0	1262	IntaRNA
gcvb	pm_rs07480	0.37061	0	1263	IntaRNA
gcvb	pm_rs01630	0.36922	0	1264	IntaRNA
gcvb	pm_rs01970	0.36922	0	1265	IntaRNA
gcvb	pm_rs09480	0.36922	0	1266	IntaRNA
gcvb	pm_rs10175	0.36922	0	1267	IntaRNA
gcvb	pm_rs10425	0.36922	0	1268	IntaRNA
gcvb	trua	0.36922	0	1269	IntaRNA
gcvb	pm_rs08485	0.36784	0	1270	IntaRNA
gcvb	pm_rs09700	0.36784	0	1271	IntaRNA
gcvb	pm_rs08420	0.36646	0	1272	IntaRNA
gcvb	pm_rs09735	0.36646	0	1273	IntaRNA
gcvb	pm_rs05795	0.36508	0	1274	IntaRNA
gcvb	uvrd	0.36508	0	1275	IntaRNA
gcvb	pm_rs06240	0.3637	1	1276	IntaRNA
gcvb	pm_rs06430	0.3637	0	1277	IntaRNA
gcvb	pm_rs10040	0.3637	0	1278	IntaRNA
gcvb	uhpt	0.3637	0	1279	IntaRNA
gcvb	pm_rs05045	0.36233	0	1280	IntaRNA
gcvb	pm_rs07140	0.36096	0	1281	IntaRNA
gcvb	pm_rs09205	0.36096	0	1282	IntaRNA
gcvb	pm_rs05175	0.35959	1	1283	IntaRNA
gcvb	pm_rs01675	0.35959	0	1284	IntaRNA
gcvb	pm_rs02000	0.35959	0	1285	IntaRNA
gcvb	pm_rs08580	0.35959	0	1286	IntaRNA
gcvb	pm_rs09365	0.35959	0	1287	IntaRNA
gcvb	prfc	0.35959	0	1288	IntaRNA
gcvb	murf	0.35823	0	1289	IntaRNA
gcvb	pm_rs02070	0.35823	0	1290	IntaRNA
gcvb	pm_rs04955	0.35823	0	1291	IntaRNA
gcvb	pm_rs05625	0.35823	0	1292	IntaRNA
gcvb	pm_rs00005	0.35687	0	1293	IntaRNA
gcvb	pm_rs04230	0.35687	0	1294	IntaRNA
gcvb	pm_rs03015	0.35551	0	1295	IntaRNA
gcvb	pm_rs04750	0.35551	0	1296	IntaRNA
gcvb	pm_rs04860	0.35551	0	1297	IntaRNA
gcvb	pm_rs05645	0.35551	0	1298	IntaRNA
gcvb	pm_rs09505	0.35415	0	1299	IntaRNA
gcvb	pm_rs10050	0.35415	0	1300	IntaRNA
gcvb	pm_rs01960	0.3528	0	1301	IntaRNA
gcvb	pm_rs04460	0.3528	0	1302	IntaRNA
gcvb	mukb	0.35009	0	1303	IntaRNA
gcvb	pm_rs05535	0.35009	0	1304	IntaRNA
gcvb	pm_rs09530	0.35009	0	1305	IntaRNA
gcvb	cyss	0.34875	0	1306	IntaRNA
gcvb	pm_rs00925	0.34875	0	1307	IntaRNA
gcvb	pm_rs10360	0.34875	0	1308	IntaRNA
gcvb	pm_rs00820	0.34741	0	1309	IntaRNA
gcvb	pm_rs05215	0.34741	0	1310	IntaRNA
gcvb	pm_rs06485	0.34741	0	1311	IntaRNA
gcvb	pm_rs07700	0.34741	0	1312	IntaRNA
gcvb	pm_rs10125	0.34741	0	1313	IntaRNA
gcvb	pm_rs04205	0.34606	0	1314	IntaRNA
gcvb	pm_rs04685	0.34606	0	1315	IntaRNA
gcvb	pm_rs09060	0.34606	0	1316	IntaRNA
gcvb	pm_rs09285	0.34606	0	1317	IntaRNA
gcvb	pm_rs05990	0.34473	0	1318	IntaRNA
gcvb	pm_rs07715	0.34473	0	1319	IntaRNA
gcvb	pm_rs09470	0.34473	0	1320	IntaRNA
gcvb	pm_rs01805	0.34339	0	1321	IntaRNA
gcvb	pm_rs02170	0.34339	0	1322	IntaRNA
gcvb	pm_rs03075	0.34339	0	1323	IntaRNA
gcvb	pm_rs03715	0.34339	0	1324	IntaRNA
gcvb	pm_rs03790	0.34339	0	1325	IntaRNA
gcvb	pm_rs06650	0.34339	0	1326	IntaRNA
gcvb	pm_rs10155	0.34339	0	1327	IntaRNA
gcvb	pm_rs00615	0.34206	0	1328	IntaRNA
gcvb	pm_rs06770	0.34206	0	1329	IntaRNA
gcvb	pm_rs09590	0.34206	0	1330	IntaRNA
gcvb	pm_rs10200	0.34073	0	1331	IntaRNA
gcvb	hsca	0.3394	0	1332	IntaRNA
gcvb	pm_rs01615	0.3394	0	1333	IntaRNA
gcvb	pm_rs04715	0.3394	0	1334	IntaRNA
gcvb	pm_rs09415	0.3394	0	1335	IntaRNA
gcvb	pm_rs05750	0.33808	0	1336	IntaRNA
gcvb	pm_rs00605	0.33676	0	1337	IntaRNA
gcvb	pm_rs00760	0.33676	0	1338	IntaRNA
gcvb	pm_rs01845	0.33544	0	1339	IntaRNA
gcvb	pm_rs09880	0.33412	0	1340	IntaRNA
gcvb	pm1963	0.33412	0	1341	IntaRNA
gcvb	pm_rs01690	0.33281	0	1342	IntaRNA
gcvb	pm_rs03185	0.33281	0	1343	IntaRNA
gcvb	pm_rs07625	0.33281	0	1344	IntaRNA
gcvb	znub	0.33281	0	1345	IntaRNA
gcvb	pm_rs09580	0.3315	0	1346	IntaRNA
gcvb	pm_rs03630	0.33019	0	1347	IntaRNA
gcvb	naph	0.32889	0	1348	IntaRNA
gcvb	pm_rs06605	0.32889	0	1349	IntaRNA
gcvb	pm_rs05230	0.32759	0	1350	IntaRNA
gcvb	pm_rs08275	0.32759	0	1351	IntaRNA
gcvb	pm_rs01510	0.32629	0	1352	IntaRNA
gcvb	pm_rs06780	0.32629	0	1353	IntaRNA
gcvb	pm_rs07145	0.32629	0	1354	IntaRNA
gcvb	pm_rs09290	0.32629	0	1355	IntaRNA
gcvb	pm_rs09340	0.32629	0	1356	IntaRNA
gcvb	srle	0.32629	0	1357	IntaRNA
gcvb	pm_rs00560	0.32499	0	1358	IntaRNA
gcvb	pm_rs02325	0.32499	0	1359	IntaRNA
gcvb	pm_rs01850	0.32241	0	1360	IntaRNA
gcvb	pm_rs10165	0.32241	0	1361	IntaRNA
gcvb	pm_rs04430	0.31984	0	1362	IntaRNA
gcvb	pm_rs09035	0.31984	0	1363	IntaRNA
gcvb	pm_rs01030	0.31856	0	1364	IntaRNA
gcvb	pm_rs01455	0.31728	0	1365	IntaRNA
gcvb	pm_rs02145	0.31728	0	1366	IntaRNA
gcvb	pm_rs05025	0.31728	0	1367	IntaRNA
gcvb	pm_rs05850	0.31728	0	1368	IntaRNA
gcvb	pm_rs08985	0.31728	0	1369	IntaRNA
gcvb	pm_rs09780	0.31728	0	1370	IntaRNA
gcvb	pm_rs00160	0.316	0	1371	IntaRNA
gcvb	pm_rs01220	0.31473	0	1372	IntaRNA
gcvb	pm_rs06975	0.31473	0	1373	IntaRNA
gcvb	pm_rs00885	0.3122	0	1374	IntaRNA
gcvb	pm_rs01515	0.3122	0	1375	IntaRNA
gcvb	pm_rs06155	0.3122	0	1376	IntaRNA
gcvb	pm_rs00860	0.31093	0	1377	IntaRNA
gcvb	metq	0.30967	1	1378	IntaRNA
gcvb	pm_rs01945	0.30967	0	1379	IntaRNA
gcvb	pm_rs02795	0.30967	0	1380	IntaRNA
gcvb	pm_rs04760	0.30967	0	1381	IntaRNA
gcvb	pm_rs08160	0.30967	0	1382	IntaRNA
gcvb	pm_rs01215	0.30841	0	1383	IntaRNA
gcvb	pm_rs05700	0.30841	0	1384	IntaRNA
gcvb	pm_rs00685	0.30716	0	1385	IntaRNA
gcvb	pm_rs09600	0.30716	0	1386	IntaRNA
gcvb	pm_rs09685	0.30716	0	1387	IntaRNA
gcvb	pm_rs00240	0.30591	0	1388	IntaRNA
gcvb	pm_rs02745	0.30591	0	1389	IntaRNA
gcvb	pm_rs04070	0.30466	0	1390	IntaRNA
gcvb	pm_rs05745	0.30341	0	1391	IntaRNA
gcvb	pm_rs05775	0.30341	0	1392	IntaRNA
gcvb	pm_rs04065	0.30093	0	1393	IntaRNA
gcvb	pm_rs04285	0.30093	0	1394	IntaRNA
gcvb	purh	0.30093	0	1395	IntaRNA
gcvb	pm_rs07130	0.29846	0	1396	IntaRNA
gcvb	pm_rs03580	0.29723	0	1397	IntaRNA
gcvb	pm_rs04170	0.296	0	1398	IntaRNA
gcvb	pm_rs05900	0.296	0	1399	IntaRNA
gcvb	tsf	0.296	0	1400	IntaRNA
gcvb	pm_rs03655	0.29356	0	1401	IntaRNA
gcvb	pm_rs07575	0.29356	0	1402	IntaRNA
gcvb	pm_rs01115	0.29234	0	1403	IntaRNA
gcvb	pm_rs03035	0.29234	0	1404	IntaRNA
gcvb	pm_rs03685	0.29234	0	1405	IntaRNA
gcvb	pm_rs06320	0.29234	0	1406	IntaRNA
gcvb	galm	0.29112	0	1407	IntaRNA
gcvb	pm_rs02805	0.29112	0	1408	IntaRNA
gcvb	pm_rs02950	0.29112	0	1409	IntaRNA
gcvb	pm_rs04110	0.29112	0	1410	IntaRNA
gcvb	pm_rs05110	0.29112	0	1411	IntaRNA
gcvb	pm_rs07060	0.29112	0	1412	IntaRNA
gcvb	pm_rs07395	0.29112	0	1413	IntaRNA
gcvb	pm_rs08875	0.29112	0	1414	IntaRNA
gcvb	pm_rs09645	0.29112	0	1415	IntaRNA
gcvb	pm_rs00270	0.28991	0	1416	IntaRNA
gcvb	pm_rs02905	0.28991	0	1417	IntaRNA
gcvb	pm_rs09960	0.28991	0	1418	IntaRNA
gcvb	pm_rs01355	0.2887	0	1419	IntaRNA
gcvb	pm_rs06290	0.2875	0	1420	IntaRNA
gcvb	pm_rs06405	0.2875	0	1421	IntaRNA
gcvb	pm_rs06665	0.2875	0	1422	IntaRNA
gcvb	pm_rs01420	0.28629	0	1423	IntaRNA
gcvb	pm_rs08660	0.28629	0	1424	IntaRNA
gcvb	pm_rs00920	0.28509	0	1425	IntaRNA
gcvb	pm_rs02165	0.28509	0	1426	IntaRNA
gcvb	pm_rs06255	0.28509	0	1427	IntaRNA
gcvb	pm_rs08690	0.28509	0	1428	IntaRNA
gcvb	pm_rs06595	0.28389	0	1429	IntaRNA
gcvb	pm_rs06795	0.2827	0	1430	IntaRNA
gcvb	pm_rs00475	0.28151	0	1431	IntaRNA
gcvb	pm_rs04985	0.28151	0	1432	IntaRNA
gcvb	rlml	0.28151	0	1433	IntaRNA
gcvb	pm_rs05785	0.28032	0	1434	IntaRNA
gcvb	pm_rs00515	0.27914	0	1435	IntaRNA
gcvb	pm_rs04275	0.27914	0	1436	IntaRNA
gcvb	pm_rs02485	0.27796	0	1437	IntaRNA
gcvb	pm_rs05295	0.27796	0	1438	IntaRNA
gcvb	pm_rs06070	0.27796	0	1439	IntaRNA
gcvb	pm_rs06845	0.27678	0	1440	IntaRNA
gcvb	pm_rs08935	0.27678	0	1441	IntaRNA
gcvb	pm_rs10290	0.27678	0	1442	IntaRNA
gcvb	obge	0.27443	0	1443	IntaRNA
gcvb	pm_rs04585	0.27443	0	1444	IntaRNA
gcvb	pm_rs01360	0.27326	0	1445	IntaRNA
gcvb	pm_rs02215	0.27326	0	1446	IntaRNA
gcvb	pm_rs01145	0.2721	0	1447	IntaRNA
gcvb	pm_rs01620	0.2721	0	1448	IntaRNA
gcvb	pm_rs06820	0.2721	0	1449	IntaRNA
gcvb	secd	0.2721	0	1450	IntaRNA
gcvb	pm_rs08940	0.27093	0	1451	IntaRNA
gcvb	pm_rs09150	0.27093	0	1452	IntaRNA
gcvb	pm_rs04380	0.26977	0	1453	IntaRNA
gcvb	pm_rs02380	0.26862	0	1454	IntaRNA
gcvb	pm_rs05220	0.26862	0	1455	IntaRNA
gcvb	pm_rs08350	0.26862	0	1456	IntaRNA
